timeTick, yaw, laserFront
335746, -2.3534748554229736, 295.0
335766, -2.3542816638946533, 32766.0
335787, -2.3600680828094482, 32766.0
335806, -2.365778923034668, 32766.0
335826, -2.3703174591064453, 32766.0
335847, -2.3870832920074463, 32766.0
335866, -2.3805429935455322, 32766.0
335888, -2.3929920196533203, 32766.0
335906, -2.396437644958496, 32766.0
335926, -2.3968992233276367, 32766.0
335946, -2.4032106399536133, 32766.0
335966, -2.397249698638916, 32766.0
335986, -2.3995683193206787, 32766.0
336006, -2.3986918926239014, 32766.0
336026, -2.402381658554077, 32766.0
336046, -2.3996663093566895, 32766.0
336066, -2.4113214015960693, 293.0
336088, -2.4106252193450928, 293.0
336106, -2.4049384593963623, 293.0
336127, -2.420121908187866, 293.0
336146, -2.4160101413726807, 293.0
336166, -2.423888921737671, 32766.0
336188, -2.4197614192962646, 32766.0
336206, -2.424804210662842, 32766.0
336226, -2.406545400619507, 32766.0
336246, -2.400853395462036, 32766.0
336266, -2.4137163162231445, 297.0
336287, -2.423578977584839, 297.0
336306, -2.4117462635040283, 297.0
336326, -2.404324531555176, 297.0
336346, -2.4145328998565674, 297.0
336366, -2.4094808101654053, 295.0
336387, -2.402669668197632, 295.0
336406, -2.3990166187286377, 295.0
336426, -2.394446611404419, 295.0
336446, -2.4094746112823486, 295.0
336466, -2.4031407833099365, 296.0
336488, -2.396707773208618, 296.0
336506, -2.3987276554107666, 296.0
336527, -2.391430616378784, 296.0
336546, -2.392866373062134, 296.0
336566, -2.384026527404785, 294.0
336587, -2.3803398609161377, 294.0
336606, -2.378756046295166, 294.0
336626, -2.3822789192199707, 294.0
336646, -2.3553409576416016, 294.0
336666, -2.345898389816284, 299.0
336686, -2.34454345703125, 299.0
336706, -2.3404741287231445, 299.0
336726, -2.3353073596954346, 299.0
336746, -2.32881760597229, 299.0
336766, -2.317293643951416, 290.0
336786, -2.3034675121307373, 290.0
336806, -2.2878198623657227, 290.0
336827, -2.2779769897460938, 290.0
336846, -2.2815403938293457, 290.0
336866, -2.242603063583374, 288.0
336886, -2.152477264404297, 288.0
336906, -2.0964138507843018, 288.0
336926, -2.0978620052337646, 288.0
336946, -2.0839028358459473, 288.0
336966, -2.061763286590576, 285.0
336986, -2.075610399246216, 285.0
337006, -2.0618538856506348, 285.0
337027, -2.0015008449554443, 285.0
337046, -1.9493792057037354, 285.0
337066, -1.9406297206878662, 283.0
337086, -1.894707441329956, 283.0
337106, -1.811764121055603, 283.0
337126, -1.788212537765503, 283.0
337146, -1.802196979522705, 283.0
337166, -1.751952052116394, 273.0
337186, -1.629821538925171, 273.0
337206, -1.575647234916687, 273.0
337226, -1.5595999956130981, 273.0
337246, -1.518543004989624, 273.0
337266, -1.4458980560302734, 262.0
337286, -1.375616431236267, 262.0
337306, -1.195349097251892, 262.0
337327, -1.0356848239898682, 262.0
337346, -0.8804152607917786, 262.0
337366, -0.6372509598731995, 236.0
337386, -0.12402033805847168, 236.0
337406, 0.37134867906570435, 236.0
337427, 0.9038971662521362, 236.0
337446, 1.54552161693573, 236.0
337466, 2.143888235092163, 239.0
337486, 2.7054803371429443, 239.0
337506, 3.012700319290161, 239.0
337527, 3.8315629959106445, 239.0
337546, 4.393222808837891, 239.0
337567, 5.015644550323486, 234.0
337586, 5.624238014221191, 234.0
337606, 6.144272327423096, 234.0
337627, 6.591115951538086, 234.0
337646, 6.970755577087402, 234.0
337666, 7.269469738006592, 279.0
337686, 7.384317874908447, 279.0
337706, 7.510249137878418, 279.0
337727, 7.525423526763916, 279.0
337746, 7.466667652130127, 279.0
337767, 7.357759475708008, 401.0
337786, 7.2281999588012695, 401.0
337807, 7.082243919372559, 401.0
337827, 6.906003952026367, 401.0
337846, 6.717096328735352, 401.0
337866, 6.502187252044678, 535.0
337887, 6.276297092437744, 535.0
337906, 6.035147666931152, 535.0
337926, 5.761630058288574, 535.0
337946, 5.438138008117676, 535.0
337966, 5.279966354370117, 32766.0
337986, 5.004508972167969, 32766.0
338006, 4.758545398712158, 32766.0
338026, 4.486757278442383, 32766.0
338046, 4.224780559539795, 32766.0
338068, 3.972156047821045, 32766.0
338088, 3.7101635932922363, 32766.0
338106, 3.4319887161254883, 32766.0
338127, 3.206355571746826, 32766.0
338146, 2.955320119857788, 32766.0
338166, 2.72153377532959, 32766.0
338187, 2.4947738647460938, 32766.0
338206, 2.297802209854126, 32766.0
338226, 2.134269952774048, 32766.0
338246, 2.0134363174438477, 32766.0
338267, 1.9154897928237915, 32766.0
338288, 1.8319029808044434, 32766.0
338306, 1.761101484298706, 32766.0
338326, 1.6945860385894775, 32766.0
338346, 1.622118592262268, 32766.0
338366, 1.5557299852371216, 32766.0
338386, 1.5121277570724487, 32766.0
338406, 1.4757331609725952, 32766.0
338426, 1.4615994691848755, 32766.0
338446, 1.4507439136505127, 32766.0
338466, 1.4544878005981445, 32766.0
338486, 1.453027367591858, 32766.0
338506, 1.4609830379486084, 32766.0
338528, 1.4599069356918335, 32766.0
338546, 1.46137273311615, 32766.0
338566, 1.460329532623291, 32766.0
338586, 1.4705337285995483, 32766.0
338606, 1.4878859519958496, 32766.0
338627, 1.51466965675354, 32766.0
338646, 1.5541071891784668, 32766.0
338667, 1.5954304933547974, 32766.0
338686, 1.63299560546875, 32766.0
338706, 1.668948769569397, 32766.0
338726, 1.694130539894104, 32766.0
338746, 1.724015712738037, 32766.0
338767, 1.7489063739776611, 32766.0
338786, 1.7662431001663208, 32766.0
338806, 1.7863235473632812, 32766.0
338828, 1.8027937412261963, 32766.0
338846, 1.8099747896194458, 32766.0
338866, 1.8244134187698364, 32766.0
338886, 1.8414801359176636, 32766.0
338906, 1.8513498306274414, 32766.0
338927, 1.866847038269043, 32766.0
338946, 1.8731396198272705, 32766.0
338967, 1.8780590295791626, 32766.0
338986, 1.8781379461288452, 32766.0
339006, 1.8740768432617188, 32766.0
339028, 1.869626760482788, 32766.0
339046, 1.8705929517745972, 32766.0
339067, 1.870983600616455, 32766.0
339086, 1.8633135557174683, 32766.0
339107, 1.8613576889038086, 32766.0
339127, 1.8607600927352905, 32766.0
339146, 1.8588429689407349, 32766.0
339168, 1.8509942293167114, 32766.0
339206, 1.813745141029358, 32766.0
339228, 1.784648060798645, 32766.0
339246, 1.7535158395767212, 32766.0
339266, 1.725951075553894, 32766.0
339286, 1.6941392421722412, 32766.0
339307, 1.6612200736999512, 32766.0
339327, 1.6299227476119995, 32766.0
339346, 1.5945183038711548, 32766.0
339366, 1.5609960556030273, 32766.0
339386, 1.531100869178772, 32766.0
339406, 1.4966167211532593, 32766.0
339426, 1.4683650732040405, 32766.0
339446, 1.4420782327651978, 32766.0
339467, 1.4254100322723389, 32766.0
339486, 1.4050886631011963, 32766.0
339506, 1.3866771459579468, 32766.0
339528, 1.3718810081481934, 32766.0
339546, 1.35539710521698, 32766.0
339566, 1.3340868949890137, 32766.0
339586, 1.3140901327133179, 32766.0
339606, 1.2929177284240723, 32766.0
339627, 1.2784144878387451, 32766.0
339646, 1.2576159238815308, 32766.0
339666, 1.2473586797714233, 32766.0
339686, 1.2427228689193726, 32766.0
339706, 1.2325875759124756, 32766.0
339726, 1.2197712659835815, 32766.0
339746, 1.2005209922790527, 32766.0
339767, 1.1927934885025024, 32766.0
339786, 1.1784943342208862, 32766.0
339806, 1.1627649068832397, 32766.0
339826, 1.1609413623809814, 32766.0
339846, 1.1582151651382446, 32766.0
339866, 1.1594321727752686, 32766.0
339886, 1.1513642072677612, 32766.0
339906, 1.155488133430481, 32766.0
339926, 1.1567462682724, 32766.0
339946, 1.1629623174667358, 32766.0
339966, 1.1686066389083862, 32766.0
339986, 1.1806074380874634, 32766.0
340007, 1.1933633089065552, 32766.0
340026, 1.2021100521087646, 32766.0
340046, 1.2030105590820312, 32766.0
340066, 1.2063909769058228, 32766.0
340086, 1.2174053192138672, 32766.0
340106, 1.2316694259643555, 32766.0
340126, 1.2418655157089233, 32766.0
340146, 1.2455748319625854, 32766.0
340167, 1.2661529779434204, 32766.0
340186, 1.2781620025634766, 32766.0
340206, 1.299885630607605, 32766.0
340226, 1.3122429847717285, 32766.0
340246, 1.3247164487838745, 32766.0
340266, 1.347617506980896, 32766.0
340286, 1.3660802841186523, 32766.0
340307, 1.3904838562011719, 32766.0
340326, 1.4086601734161377, 32766.0
340346, 1.4231070280075073, 32766.0
340367, 1.4382182359695435, 32766.0
340386, 1.4513007402420044, 32766.0
340406, 1.465224266052246, 32766.0
340426, 1.4689029455184937, 32766.0
340446, 1.4731491804122925, 32766.0
340467, 1.4741867780685425, 32766.0
340486, 1.4703913927078247, 32766.0
340506, 1.464771032333374, 32766.0
340526, 1.457959771156311, 32766.0
340546, 1.4508068561553955, 32766.0
340566, 1.4486150741577148, 32766.0
340586, 1.4296170473098755, 32766.0
340606, 1.4302278757095337, 32766.0
340626, 1.4039150476455688, 32766.0
340646, 1.3941245079040527, 32766.0
340667, 1.3776518106460571, 32766.0
340686, 1.3600764274597168, 32766.0
340706, 1.3414756059646606, 32766.0
340726, 1.3187626600265503, 32766.0
340746, 1.293662190437317, 32766.0
340766, 1.2729179859161377, 32766.0
340786, 1.245118498802185, 32766.0
340806, 1.2240102291107178, 32766.0
340826, 1.199449896812439, 32766.0
340846, 1.1806988716125488, 32766.0
340867, 1.1607768535614014, 32766.0
340886, 1.1360596418380737, 32766.0
340906, 1.1057765483856201, 32766.0
340927, 1.0773731470108032, 32766.0
340946, 1.0462926626205444, 32766.0
340966, 1.0173137187957764, 32766.0
340986, 0.9821958541870117, 32766.0
341006, 0.9557760953903198, 32766.0
341026, 0.9383113980293274, 32766.0
341046, 0.9129263162612915, 32766.0
341066, 0.8901792168617249, 32766.0
341086, 0.8633372783660889, 32766.0
341107, 0.8537184000015259, 32766.0
341126, 0.8301264643669128, 32766.0
341146, 0.8193723559379578, 32766.0
341168, 0.7858914732933044, 32766.0
341186, 0.7772263884544373, 32766.0
341206, 0.7720255851745605, 32766.0
341226, 0.7669705748558044, 32766.0
341246, 0.757689893245697, 32766.0
341267, 0.7473286986351013, 32766.0
341286, 0.7438139915466309, 32766.0
341306, 0.7398725152015686, 32766.0
341326, 0.7390426993370056, 32766.0
341346, 0.7292442917823792, 32766.0
341367, 0.7230998277664185, 32766.0
341386, 0.7095429301261902, 32766.0
341408, 0.7004125118255615, 32766.0
341426, 0.683940052986145, 32766.0
341446, 0.6607438325881958, 32766.0
341467, 0.6411991119384766, 32766.0
341486, 0.6310477256774902, 32766.0
341507, 0.6056728363037109, 32766.0
341526, 0.5771790146827698, 32766.0
341546, 0.5221942067146301, 32766.0
341567, 0.4819306433200836, 32766.0
341586, 0.4580608010292053, 32766.0
341606, 0.39650022983551025, 32766.0
341626, 0.3358355164527893, 32766.0
341646, 0.2724863588809967, 32766.0
341669, 0.19861511886119843, 32766.0
341686, 0.12196514755487442, 32766.0
341706, 0.05950453132390976, 32766.0
341726, -0.01304203923791647, 32766.0
341746, -0.082349993288517, 32766.0
341766, -0.15198788046836853, 32766.0
341786, -0.2250070720911026, 32766.0
341806, -0.2676766812801361, 32766.0
341827, -0.37488409876823425, 32766.0
341846, -0.40947380661964417, 32766.0
341868, -0.4831644594669342, 32766.0
341886, -0.5523203611373901, 32766.0
341906, -0.6120489239692688, 32766.0
341926, -0.6677818894386292, 32766.0
341946, -0.7199231386184692, 32766.0
341966, -0.7662723660469055, 32766.0
341986, -0.802311360836029, 32766.0
342006, -0.837950587272644, 32766.0
342026, -0.8753287196159363, 32766.0
342046, -0.9049500823020935, 32766.0
342068, -0.9297260642051697, 32766.0
342086, -0.9490091800689697, 32766.0
342106, -0.95607990026474, 32766.0
342129, -0.959182858467102, 32766.0
342147, -0.9642830491065979, 32766.0
342168, -0.9669309258460999, 32766.0
342186, -0.9624320864677429, 32766.0
342206, -0.9555765986442566, 32766.0
342226, -0.9439762830734253, 32766.0
342246, -0.9287004470825195, 32766.0
342266, -0.922196090221405, 32766.0
342286, -0.9025108218193054, 32766.0
342307, -0.8863638043403625, 32766.0
342326, -0.8708625435829163, 32766.0
342346, -0.8400993347167969, 32766.0
342368, -0.8117693066596985, 32766.0
342386, -0.7810733914375305, 32766.0
342407, -0.7526309490203857, 32766.0
342426, -0.718223512172699, 32766.0
342446, -0.6899118423461914, 32766.0
342467, -0.6616515517234802, 32766.0
342486, -0.6265320777893066, 32766.0
342506, -0.597527265548706, 32766.0
342526, -0.5644757151603699, 32766.0
342546, -0.5354304313659668, 32766.0
342568, -0.5091112852096558, 32766.0
342586, -0.48858869075775146, 32766.0
342607, -0.46062135696411133, 32766.0
342626, -0.4339195191860199, 32766.0
342646, -0.4056435227394104, 32766.0
342667, -0.37951600551605225, 32766.0
342686, -0.36145681142807007, 32766.0
342706, -0.34080198407173157, 32766.0
342726, -0.3242322504520416, 32766.0
342746, -0.30423036217689514, 32766.0
342766, -0.28325921297073364, 32766.0
342786, -0.2778926193714142, 32766.0
342807, -0.2660268545150757, 32766.0
342826, -0.25686633586883545, 32766.0
342846, -0.25042644143104553, 32766.0
342866, -0.2435130923986435, 32766.0
342886, -0.23622146248817444, 32766.0
342906, -0.2302205115556717, 32766.0
342926, -0.2324632853269577, 32766.0
342946, -0.22988010942935944, 32766.0
342967, -0.22821655869483948, 32766.0
342986, -0.2139435112476349, 32766.0
343006, -0.20612482726573944, 32766.0
343026, -0.18983766436576843, 32766.0
343046, -0.1645950824022293, 32766.0
343066, -0.15137258172035217, 32766.0
343086, -0.13849245011806488, 32766.0
