timeTick, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, whisker1_1, whisker1_2, whisker1_3, whisker2_1, whisker2_2, whisker2_3, motor1, motor2, motor3, motor4, yaw, laserFront
184332, 0.0, 0.0, -27.065961837768555, 0.0, 0.0, -0.25234222412109375, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, -0.4930151402950287, 290.0
184352, 0.0, 0.0, -27.07164192199707, 0.0, 0.0, -0.341033935546875, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, -0.4949493408203125, 290.0
184372, 0.0, 0.0, -27.083213806152344, 0.0, 0.0, -0.8502960205078125, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, -0.49652358889579773, 288.0
184392, 0.0, 0.0, -27.09092140197754, 0.0, 0.0, -0.005340576171875, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, -0.49905335903167725, 288.0
184412, 0.0, 0.0, -27.08800506591797, 0.0, 0.0, 0.2964019775390625, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, -0.4987165927886963, 288.0
184432, 0.0, 0.0, -27.087308883666992, 0.0, 0.0, -0.1972198486328125, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, -0.49938300251960754, 288.0
184452, 0.0, 0.0, -27.09259605407715, 0.0, 0.0, -0.35114288330078125, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, -0.49827635288238525, 288.0
184472, 0.0, 0.0, -27.10598373413086, 0.0, 0.0, -1.0227203369140625, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, -0.4996550679206848, 287.0
184492, 0.0, 0.0, -27.12155532836914, 0.0, 0.0, -0.6368637084960938, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, -0.5003275275230408, 287.0
184512, 0.0, 0.0, -27.128347396850586, 0.0, 0.0, -0.10585784912109375, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, -0.5005939602851868, 287.0
184532, 0.0, 0.0, -27.123868942260742, 0.0, 0.0, 0.5430221557617188, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, -0.5005939602851868, 287.0
184552, 0.0, 0.0, -27.12087059020996, 0.0, 0.0, -0.18901824951171875, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, -0.4991213381290436, 287.0
184572, 0.0, 0.0, -27.124374389648438, 0.0, 0.0, -0.1804351806640625, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, -0.4997004568576813, 284.0
184592, 0.0, 0.0, -27.13237953186035, 0.0, 0.0, -0.6381988525390625, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, -0.5010408759117126, 284.0
184612, 0.0, 0.0, -27.146848678588867, 0.0, 0.0, -0.8724212646484375, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, -0.5008467435836792, 284.0
184632, 0.0, 0.0, -27.16777992248535, 0.0, 0.0, -1.3080596923828125, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, -0.5010868906974792, 284.0
184652, 0.0, 0.0, -27.18331527709961, 0.0, 0.0, -0.376129150390625, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, -0.5002464652061462, 284.0
184672, 0.0, 0.0, -27.19384765625, 0.0, 0.0, -0.7146835327148438, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, -0.5002179741859436, 283.0
