timeTick, whisker1_1, whisker1_2, whisker1_3, whisker2_1, whisker2_2, whisker2_3, laserFront
831832, 157621.59375, 119005.1796875, 157748.765625, 155464.453125, 144038.9375, 154393.578125, 326.0
831842, 157623.53125, 119006.6640625, 157746.84375, 155471.359375, 144038.9375, 154395.453125, 326.0
831851, 157619.671875, 119014.0625, 157748.765625, 155468.859375, 144046.0, 154391.09375, 326.0
831861, 157621.59375, 119007.40625, 157746.84375, 155468.859375, 144046.0, 154391.09375, 319.0
831871, 157623.53125, 119002.9765625, 157748.765625, 155459.453125, 144037.5625, 154408.484375, 319.0
831881, 157619.671875, 119012.578125, 157748.765625, 155460.03125, 144042.46875, 154398.546875, 319.0
831892, 157621.59375, 119005.9296875, 157750.703125, 155461.375, 144042.46875, 154394.171875, 319.0
831911, 157623.53125, 119004.4453125, 157750.703125, 155458.875, 144033.34375, 154393.578125, 319.0
831931, 157625.453125, 119007.40625, 157746.84375, 155461.375, 144044.234375, 154391.09375, 319.0
831941, 157623.53125, 119007.40625, 157748.765625, 155466.359375, 144038.25, 154389.203125, 319.0
831961, 157621.59375, 119004.4453125, 157748.765625, 155466.359375, 144038.25, 154389.203125, 321.0
831971, 157621.59375, 119001.4921875, 157748.765625, 155466.359375, 144038.25, 154389.203125, 321.0
831982, 157623.53125, 119008.140625, 157748.765625, 155454.46875, 144038.25, 154407.875, 321.0
831991, 157623.53125, 119008.140625, 157748.765625, 155454.46875, 144038.25, 154407.875, 321.0
832001, 157623.53125, 119005.1875, 157750.703125, 155465.78125, 144035.109375, 154384.828125, 321.0
832011, 157623.53125, 119011.09375, 157748.765625, 155463.875, 144037.5625, 154393.578125, 321.0
832021, 157619.671875, 119002.9765625, 157744.90625, 155459.453125, 144035.109375, 154407.875, 321.0
832033, 157625.453125, 119002.2265625, 157748.765625, 155455.046875, 144040.015625, 154389.203125, 321.0
832044, 157623.53125, 119008.140625, 157744.90625, 155455.046875, 144040.015625, 154389.203125, 321.0
832051, 157623.53125, 119008.140625, 157744.90625, 155455.046875, 144040.015625, 154389.203125, 321.0
832061, 157625.453125, 119003.7109375, 157746.84375, 155456.953125, 144044.234375, 154399.828125, 320.0
832071, 157623.53125, 119005.9296875, 157750.703125, 155464.453125, 144034.421875, 154401.625, 320.0
832081, 157625.453125, 119008.140625, 157744.90625, 155461.375, 144040.015625, 154396.0625, 320.0
832091, 157625.453125, 119009.625, 157748.765625, 155462.53125, 144041.09375, 154396.65625, 320.0
832101, 157617.75, 119006.6640625, 157748.765625, 155459.453125, 144028.4375, 154391.09375, 320.0
832111, 157623.53125, 119003.7109375, 157754.5625, 155459.453125, 144046.6875, 154404.796875, 320.0
832121, 157619.671875, 119005.1796875, 157748.765625, 155452.546875, 144044.234375, 154397.9375, 320.0
832131, 157623.53125, 119004.4453125, 157746.84375, 155468.859375, 144047.375, 154386.71875, 320.0
832142, 157621.59375, 119005.9296875, 157746.84375, 155460.03125, 144030.890625, 154389.796875, 320.0
832151, 157621.59375, 118999.2734375, 157748.765625, 155456.953125, 144040.703125, 154391.09375, 320.0
832161, 157621.59375, 119005.1875, 157748.765625, 155456.953125, 144040.703125, 154391.09375, 320.0
832171, 157621.59375, 119005.9296875, 157746.84375, 155456.953125, 144040.703125, 154391.09375, 320.0
832182, 157625.453125, 119009.625, 157748.765625, 155460.03125, 144043.15625, 154398.546875, 320.0
832192, 157623.53125, 119002.2265625, 157746.84375, 155457.546875, 144038.25, 154406.0, 320.0
832201, 157619.671875, 119011.84375, 157748.765625, 155457.546875, 144038.25, 154406.0, 320.0
832211, 157621.59375, 119008.140625, 157748.765625, 155457.546875, 144038.25, 154406.0, 320.0
832221, 157621.59375, 119009.625, 157748.765625, 155457.546875, 144038.25, 154406.0, 320.0
832231, 157625.453125, 119004.4453125, 157750.703125, 155457.546875, 144038.25, 154406.0, 320.0
832241, 157621.59375, 119007.40625, 157748.765625, 155460.03125, 144044.921875, 154402.3125, 320.0
832251, 157621.59375, 119011.109375, 157748.765625, 155460.03125, 144044.921875, 154402.3125, 320.0
832261, 157623.53125, 119008.890625, 157748.765625, 155466.953125, 144042.46875, 154404.109375, 320.0
832271, 157623.53125, 119003.7109375, 157750.703125, 155458.875, 144046.6875, 154390.484375, 320.0
832282, 157623.53125, 119005.9296875, 157746.84375, 155469.4375, 144041.78125, 154389.203125, 320.0
832291, 157625.453125, 119001.4921875, 157748.765625, 155456.375, 144041.78125, 154399.140625, 320.0
832301, 157623.53125, 119005.9296875, 157746.84375, 155456.375, 144041.78125, 154399.140625, 320.0
832311, 157621.59375, 119005.1875, 157748.765625, 155456.375, 144041.78125, 154399.140625, 320.0
832321, 157623.53125, 118999.2734375, 157752.625, 155466.953125, 144049.140625, 154394.765625, 320.0
832331, 157627.375, 119008.140625, 157746.84375, 155466.953125, 144049.140625, 154394.765625, 320.0
832341, 157619.671875, 119005.9296875, 157746.84375, 155456.953125, 144038.25, 154396.0625, 320.0
832361, 157621.59375, 119005.9296875, 157746.84375, 155456.953125, 144038.25, 154396.0625, 319.0
832371, 157625.453125, 119006.6640625, 157752.625, 155456.953125, 144038.25, 154396.0625, 319.0
832411, 157617.75, 119009.625, 157750.703125, 155466.359375, 144041.78125, 154398.546875, 319.0
832422, 157623.53125, 118998.53125, 157748.765625, 155466.359375, 144041.78125, 154398.546875, 319.0
832431, 157623.53125, 118998.53125, 157748.765625, 155466.359375, 144041.78125, 154398.546875, 319.0
832442, 157621.59375, 119006.6640625, 157744.90625, 155471.359375, 144037.5625, 154396.65625, 319.0
832451, 157621.59375, 119006.6640625, 157744.90625, 155471.359375, 144037.5625, 154396.65625, 319.0
832461, 157621.59375, 119005.9296875, 157750.703125, 155471.359375, 144037.5625, 154396.65625, 320.0
832483, 157623.53125, 119011.84375, 157748.765625, 155460.03125, 144042.46875, 154391.6875, 320.0
832491, 157623.53125, 119011.84375, 157748.765625, 155460.03125, 144042.46875, 154391.6875, 320.0
832501, 157621.59375, 119005.1875, 157748.765625, 155463.296875, 144041.09375, 154393.578125, 320.0
832511, 157621.59375, 119007.40625, 157750.703125, 155455.046875, 144033.34375, 154394.765625, 320.0
832521, 157617.75, 119008.140625, 157748.765625, 155453.296875, 144035.796875, 154398.546875, 320.0
832531, 157623.53125, 144037.5625, 154399.140625, 155461.375, 144041.78125, 154392.28125, 320.0
832541, 157623.53125, 119014.0625, 157746.84375, 155461.375, 144041.78125, 154392.28125, 320.0
832551, 157621.59375, 119014.796875, 157750.703125, 155461.953125, 144038.9375, 154393.578125, 320.0
832561, 157621.59375, 118997.0546875, 157746.84375, 155456.953125, 144040.015625, 154381.75, 316.0
832572, 157621.59375, 119003.7109375, 157748.765625, 155457.546875, 144031.578125, 154388.609375, 316.0
832581, 157621.59375, 119010.359375, 157752.625, 155462.53125, 144037.5625, 154379.859375, 316.0
832591, 157625.453125, 119006.6640625, 157748.765625, 155466.359375, 144043.15625, 154397.9375, 316.0
832601, 157621.59375, 119002.9609375, 157748.765625, 155459.453125, 144043.546875, 154388.609375, 316.0
832621, 157623.53125, 119008.890625, 157750.703125, 155462.53125, 144033.34375, 154398.546875, 316.0
832631, 157621.59375, 119008.875, 157752.625, 155463.296875, 144039.328125, 154391.09375, 316.0
832651, 157621.59375, 119006.6640625, 157742.984375, 155463.296875, 144039.328125, 154391.09375, 316.0
832661, 157621.59375, 119009.625, 157742.984375, 155463.296875, 144039.328125, 154391.09375, 317.0
832671, 157621.59375, 118999.2734375, 157752.625, 155463.296875, 144039.328125, 154391.09375, 317.0
832681, 157621.59375, 119005.9296875, 157750.703125, 155463.109375, 144044.234375, 154398.546875, 317.0
832711, 157621.59375, 119007.40625, 157744.90625, 155463.109375, 144044.234375, 154398.546875, 317.0
832722, 157625.453125, 119002.2265625, 157750.703125, 155461.375, 144040.015625, 154393.578125, 317.0
832732, 157619.671875, 119009.625, 157746.84375, 155461.375, 144040.015625, 154393.578125, 317.0
832741, 157623.53125, 119002.9765625, 157742.984375, 155461.375, 144040.015625, 154393.578125, 317.0
832751, 157623.53125, 119008.140625, 157748.765625, 155468.28125, 144042.46875, 154391.09375, 317.0
832761, 157617.75, 119007.40625, 157750.703125, 155468.28125, 144042.46875, 154391.09375, 320.0
832771, 157623.53125, 119003.7109375, 157748.765625, 155468.28125, 144042.46875, 154391.09375, 320.0
832781, 157623.53125, 119005.9296875, 157748.765625, 155458.875, 144043.15625, 154400.421875, 320.0
832791, 157621.59375, 119010.375, 157746.84375, 155461.375, 144036.875, 154391.09375, 320.0
832801, 157623.53125, 119008.875, 157748.765625, 155461.375, 144036.875, 154391.09375, 320.0
832811, 157619.671875, 119005.1875, 157748.765625, 155461.375, 144036.875, 154391.09375, 320.0
832821, 157623.53125, 119008.140625, 157748.765625, 155461.953125, 144044.234375, 154401.71875, 320.0
832832, 157623.53125, 119010.359375, 157750.703125, 155461.953125, 144044.234375, 154401.71875, 320.0
832851, 157621.59375, 119011.84375, 157748.765625, 155459.453125, 144037.5625, 154384.234375, 320.0
832861, 157621.59375, 119011.84375, 157748.765625, 155461.953125, 144040.015625, 154386.125, 318.0
832871, 157625.453125, 119007.40625, 157746.84375, 155466.359375, 144036.875, 154396.65625, 318.0
832891, 157623.53125, 119004.4453125, 157750.703125, 155466.359375, 144036.875, 154396.65625, 318.0
832901, 157619.671875, 119008.140625, 157746.84375, 155463.875, 144031.578125, 154396.0625, 318.0
832911, 157627.375, 119011.109375, 157746.84375, 155468.859375, 144042.46875, 154390.484375, 318.0
832921, 157623.53125, 119005.1875, 157746.84375, 155456.375, 144042.46875, 154395.453125, 318.0
832931, 157621.59375, 119007.3984375, 157748.765625, 155460.03125, 144037.5625, 154388.609375, 318.0
832941, 157621.59375, 119005.9296875, 157754.5625, 155460.03125, 144037.5625, 154388.609375, 318.0
832951, 157621.59375, 119009.625, 157752.625, 155460.03125, 144037.5625, 154388.609375, 318.0
832961, 157621.59375, 119001.4921875, 157746.84375, 155460.796875, 144036.875, 154395.453125, 325.0
832972, 157621.59375, 119002.2265625, 157750.703125, 155466.359375, 144037.5625, 154395.453125, 325.0
832983, 157623.53125, 119010.359375, 157748.765625, 155466.359375, 144037.5625, 154395.453125, 325.0
832991, 157621.59375, 119008.140625, 157750.703125, 155461.375, 144040.703125, 154388.0, 325.0
833001, 157619.671875, 119012.578125, 157750.703125, 155461.375, 144040.703125, 154388.0, 325.0
833011, 157621.59375, 119006.671875, 157750.703125, 155461.375, 144045.3125, 154384.828125, 325.0
833022, 157623.53125, 119003.7109375, 157746.84375, 155463.296875, 144030.890625, 154388.609375, 325.0
833031, 157623.53125, 119010.359375, 157748.765625, 155454.46875, 144035.796875, 154396.65625, 325.0
833041, 157623.53125, 119009.625, 157750.703125, 155461.953125, 144038.25, 154392.375, 325.0
833051, 157623.53125, 119007.40625, 157752.625, 155464.453125, 144036.1875, 154384.234375, 325.0
833061, 157623.53125, 119000.0078125, 157746.84375, 155468.859375, 144041.78125, 154395.453125, 325.0
833071, 157621.59375, 118997.796875, 157750.703125, 155469.4375, 144040.015625, 154396.0625, 325.0
833081, 157623.53125, 119002.2265625, 157748.765625, 155468.859375, 144032.65625, 154393.578125, 314.0
833091, 157621.59375, 119005.9296875, 157746.84375, 155468.859375, 144032.65625, 154393.578125, 314.0
833101, 157623.53125, 119001.4921875, 157748.765625, 155465.03125, 144038.25, 154395.453125, 314.0
833111, 157621.59375, 119011.84375, 157748.765625, 155465.78125, 144034.421875, 154390.484375, 314.0
833121, 157625.453125, 118993.359375, 157748.765625, 155471.359375, 144039.328125, 154390.484375, 314.0
833131, 157623.53125, 119001.4921875, 157748.765625, 155471.359375, 144041.78125, 154393.578125, 314.0
833141, 157617.75, 119001.4921875, 157748.765625, 155471.359375, 144041.78125, 154393.578125, 314.0
833151, 157621.59375, 119001.4921875, 157752.625, 155471.359375, 144041.78125, 154393.578125, 314.0
833161, 157621.59375, 119002.9765625, 157742.984375, 155469.4375, 144035.109375, 154386.125, 324.0
833171, 157623.53125, 119000.0078125, 157748.765625, 155469.4375, 144035.109375, 154386.125, 324.0
833191, 157621.59375, 118997.796875, 157748.765625, 155470.78125, 144039.328125, 154391.09375, 324.0
833201, 157623.53125, 119000.7578125, 157750.703125, 155456.953125, 144038.9375, 154381.15625, 324.0
833211, 157621.59375, 119000.7578125, 157748.765625, 155460.609375, 144040.015625, 154396.0625, 324.0
833222, 157623.53125, 119001.4921875, 157746.84375, 155461.375, 144036.875, 154391.09375, 324.0
833232, 157623.53125, 119006.671875, 157750.703125, 155461.375, 144036.875, 154391.09375, 324.0
833241, 157623.53125, 119003.7109375, 157746.84375, 155455.046875, 144032.65625, 154395.453125, 324.0
833251, 157621.59375, 119000.0078125, 157746.84375, 155455.046875, 144032.65625, 154395.453125, 324.0
833261, 157619.671875, 119000.7578125, 157748.765625, 155456.953125, 144035.109375, 154388.609375, 321.0
833271, 157621.59375, 119001.4921875, 157748.765625, 155456.953125, 144035.109375, 154388.609375, 321.0
833282, 157621.59375, 118997.0546875, 157748.765625, 155464.453125, 144035.796875, 154386.125, 321.0
833301, 157621.59375, 119000.0078125, 157750.703125, 155464.453125, 144036.875, 154395.453125, 321.0
833311, 157621.59375, 119001.4921875, 157746.84375, 155464.453125, 144036.875, 154395.453125, 321.0
833322, 157627.375, 119011.109375, 157746.84375, 155457.546875, 144033.34375, 154393.578125, 321.0
833332, 157623.53125, 119005.9296875, 157750.703125, 155457.546875, 144033.34375, 154403.515625, 321.0
833341, 157623.53125, 119005.9296875, 157750.703125, 155457.546875, 144033.34375, 154403.515625, 321.0
833351, 157621.59375, 118997.796875, 157750.703125, 155457.546875, 144033.34375, 154403.515625, 321.0
833361, 157621.59375, 119000.7421875, 157748.765625, 155458.875, 144031.984375, 154388.0, 323.0
833371, 157621.59375, 118998.53125, 157750.703125, 155466.953125, 144035.109375, 154386.125, 323.0
833381, 157625.453125, 119009.625, 157746.84375, 155463.296875, 144040.703125, 154397.9375, 323.0
833391, 157621.59375, 119000.7421875, 157746.84375, 155463.296875, 144040.703125, 154397.9375, 323.0
833401, 157621.59375, 119005.9296875, 157750.703125, 155463.296875, 144040.703125, 154397.9375, 323.0
833411, 157625.453125, 118999.2734375, 157750.703125, 155459.453125, 144043.15625, 154389.796875, 323.0
833422, 157623.53125, 119000.0078125, 157746.84375, 155458.875, 144033.75, 154394.171875, 323.0
833431, 157623.53125, 118993.359375, 157750.703125, 155459.453125, 144035.109375, 154386.71875, 323.0
833441, 157623.53125, 118999.2734375, 157750.703125, 155459.453125, 144035.109375, 154386.71875, 323.0
833451, 157623.53125, 118999.2734375, 157752.625, 155471.359375, 144033.34375, 154392.28125, 323.0
833461, 157623.53125, 118997.0546875, 157750.703125, 155471.359375, 144033.34375, 154392.28125, 315.0
833472, 157623.53125, 118997.796875, 157742.984375, 155461.953125, 144036.875, 154390.484375, 315.0
833482, 157625.453125, 118999.2734375, 157748.765625, 155461.953125, 144036.875, 154390.484375, 315.0
833491, 157621.59375, 119001.4921875, 157748.765625, 155465.03125, 144041.78125, 154389.203125, 315.0
833501, 157619.671875, 118999.2734375, 157746.84375, 155466.359375, 144031.984375, 154384.234375, 315.0
833511, 157623.53125, 119003.7109375, 157750.703125, 155456.953125, 144034.421875, 154397.9375, 315.0
833521, 157625.453125, 119001.5078125, 157750.703125, 155458.875, 144032.65625, 154393.578125, 315.0
833531, 157623.53125, 118996.3203125, 157746.84375, 155458.125, 144033.34375, 154384.234375, 315.0
833541, 157621.59375, 119004.453125, 157750.703125, 155464.453125, 144035.109375, 154386.125, 315.0
833551, 157623.53125, 118993.359375, 157750.703125, 155469.4375, 144031.984375, 154394.859375, 315.0
833561, 157621.59375, 119003.7109375, 157746.84375, 155471.9375, 144034.421875, 154397.9375, 315.0
833572, 157625.453125, 119007.40625, 157750.703125, 155464.453125, 144028.4375, 154379.265625, 315.0
833581, 157623.53125, 119000.7578125, 157748.765625, 155466.359375, 144037.5625, 154386.125, 315.0
833591, 157621.59375, 119000.0078125, 157748.765625, 155459.453125, 144033.34375, 154384.234375, 315.0
833601, 157623.53125, 119000.7421875, 157752.625, 155463.875, 144034.421875, 154386.71875, 320.0
833611, 157621.59375, 118995.578125, 157752.625, 155460.03125, 144034.421875, 154402.3125, 320.0
833621, 157625.453125, 119002.9765625, 157746.84375, 155466.359375, 144027.765625, 154386.125, 320.0
833641, 157621.59375, 118999.2734375, 157748.765625, 155466.359375, 144027.765625, 154386.125, 320.0
833651, 157621.59375, 118998.53125, 157750.703125, 155466.359375, 144027.765625, 154386.125, 320.0
833661, 157625.453125, 119005.1875, 157750.703125, 155465.03125, 144039.328125, 154390.484375, 318.0
833672, 157625.453125, 119007.40625, 157748.765625, 155460.03125, 144030.21875, 154384.234375, 318.0
833682, 157621.59375, 118997.0546875, 157750.703125, 155457.546875, 144037.5625, 154396.0625, 318.0
833691, 157623.53125, 119000.0078125, 157752.625, 155457.546875, 144037.5625, 154396.0625, 318.0
833701, 157621.59375, 118999.2734375, 157748.765625, 155466.953125, 144035.796875, 154386.71875, 318.0
833711, 157619.671875, 119007.40625, 157750.703125, 155466.359375, 144037.5625, 154397.9375, 318.0
833721, 157625.453125, 119002.9765625, 157750.703125, 155470.78125, 144036.875, 154391.09375, 318.0
