timeTick, whisker1_1, whisker1_2, whisker1_3, whisker2_1, whisker2_2, whisker2_3, yaw, laserFront
205249, 157573.515625, 119147.703125, 157696.703125, 156321.09375, 144948.921875, 155060.046875, 2.1256136894226074, 302.0
205271, 157575.4375, 119161.015625, 157694.78125, 156328.578125, 144958.046875, 155055.078125, 2.124652862548828, 304.0
205289, 157573.515625, 119153.6171875, 157696.703125, 156320.515625, 144953.140625, 155060.640625, 2.123957872390747, 304.0
205310, 157571.59375, 119152.8671875, 157696.703125, 156323.015625, 144953.140625, 155057.5625, 2.1253530979156494, 304.0
205329, 157573.515625, 119153.6171875, 157694.78125, 156328.015625, 144950.0, 155060.046875, 2.1243629455566406, 304.0
205349, 157573.515625, 119157.3203125, 157696.703125, 156321.671875, 144953.140625, 155052.59375, 2.1253695487976074, 304.0
205369, 157569.671875, 119151.3984375, 157696.703125, 156321.671875, 144953.140625, 155052.59375, 2.125645399093628, 308.0
205389, 157575.4375, 119156.5703125, 157696.703125, 156318.015625, 144948.921875, 155059.453125, 2.11989164352417, 308.0
205409, 157571.59375, 119153.6171875, 157696.703125, 156321.09375, 144953.140625, 155057.5625, 2.121522903442383, 308.0
205449, 157575.4375, 119153.6171875, 157698.640625, 156323.59375, 144953.140625, 155048.21875, 2.121535539627075, 308.0
205470, 157573.515625, 119149.9140625, 157694.78125, 156317.25, 144954.90625, 155043.84375, 2.1220040321350098, 313.0
205489, 157577.359375, 119153.6171875, 157696.703125, 156321.671875, 144955.59375, 155050.703125, 2.124875783920288, 313.0
205509, 157575.4375, 119151.3984375, 157698.640625, 156322.4375, 144952.453125, 155043.84375, 2.1258716583251953, 313.0
205529, 157575.4375, 119154.3515625, 157696.703125, 156328.015625, 144950.6875, 155063.125, 2.1256184577941895, 313.0
205549, 157573.515625, 119154.3515625, 157700.5625, 156318.59375, 144953.8125, 155055.671875, 2.1256184577941895, 313.0
205570, 157573.515625, 119156.5703125, 157694.78125, 156321.671875, 144955.59375, 155050.703125, 2.127943515777588, 310.0
205589, 157571.59375, 119154.3515625, 157696.703125, 156318.59375, 144962.265625, 155060.046875, 2.1295177936553955, 310.0
205609, 157573.515625, 119159.53125, 157692.859375, 156323.59375, 144953.140625, 155053.1875, 2.130544662475586, 310.0
205629, 157573.515625, 119155.0859375, 157696.703125, 156323.59375, 144956.6875, 155057.5625, 2.131700277328491, 310.0
205650, 157573.515625, 119158.0546875, 157698.640625, 156321.09375, 144953.140625, 155053.1875, 2.131301164627075, 310.0
205671, 157575.4375, 119158.0546875, 157694.78125, 156319.171875, 144951.359375, 155055.671875, 2.1317169666290283, 306.0
205689, 157573.515625, 119155.8359375, 157698.640625, 156330.515625, 144950.0, 155047.625, 2.1320104598999023, 306.0
205709, 157575.4375, 119150.6484375, 157696.703125, 156319.171875, 144950.0, 155055.671875, 2.1320104598999023, 306.0
205731, 157575.4375, 119155.8359375, 157694.78125, 156316.09375, 144958.046875, 155060.046875, 2.1342179775238037, 306.0
205749, 157571.59375, 119161.015625, 157696.703125, 156316.09375, 144958.046875, 155060.046875, 2.1343584060668945, 306.0
205771, 157571.59375, 119152.1328125, 157692.859375, 156320.515625, 144953.140625, 155056.96875, 2.1347103118896484, 305.0
205789, 157573.515625, 119153.6171875, 157696.703125, 156311.6875, 144950.0, 155055.671875, 2.1354401111602783, 305.0
205809, 157569.671875, 119156.5703125, 157694.78125, 156323.59375, 144948.234375, 155057.5625, 2.1346490383148193, 305.0
205829, 157577.359375, 119157.3203125, 157696.703125, 156318.59375, 144950.6875, 155050.703125, 2.136585235595703, 305.0
205849, 157573.515625, 119158.7890625, 157696.703125, 156319.171875, 144954.90625, 155055.078125, 2.1379356384277344, 305.0
205869, 157571.59375, 119152.8671875, 157696.703125, 156319.171875, 144950.0, 155056.96875, 2.137375831604004, 299.0
205889, 157577.359375, 119156.5703125, 157696.703125, 156320.515625, 144950.6875, 155059.453125, 2.137183427810669, 299.0
205909, 157573.515625, 119158.7890625, 157692.859375, 156320.515625, 144947.140625, 155050.703125, 2.1359944343566895, 299.0
205929, 157571.59375, 119163.21875, 157698.640625, 156319.171875, 144950.6875, 155060.046875, 2.136059045791626, 299.0
205949, 157573.515625, 119155.0859375, 157698.640625, 156316.09375, 144950.6875, 155055.078125, 2.1360583305358887, 299.0
205969, 157575.4375, 119155.0859375, 157696.703125, 156313.609375, 144950.0, 155055.078125, 2.137242555618286, 304.0
205989, 157573.515625, 119153.6171875, 157696.703125, 156318.59375, 144952.453125, 155062.53125, 2.1372761726379395, 304.0
206010, 157577.359375, 119155.8359375, 157698.640625, 156318.59375, 144948.234375, 155054.484375, 2.1372761726379395, 304.0
206029, 157577.359375, 119161.75, 157696.703125, 156320.515625, 144946.46875, 155056.96875, 2.1380603313446045, 304.0
206049, 157573.515625, 119158.0546875, 157696.703125, 156309.1875, 144947.5625, 155059.453125, 2.1373889446258545, 304.0
206069, 157575.4375, 119159.53125, 157700.5625, 156320.515625, 144945.78125, 155050.109375, 2.139822483062744, 298.0
206089, 157577.359375, 119155.1015625, 157698.640625, 156309.1875, 144950.6875, 155046.328125, 2.1402432918548584, 298.0
206109, 157577.359375, 119156.5703125, 157694.78125, 156313.609375, 144954.90625, 155052.59375, 2.1407084465026855, 298.0
206129, 157573.515625, 119153.6171875, 157700.5625, 156316.671875, 144954.234375, 155052.59375, 2.1411404609680176, 298.0
206149, 157571.59375, 119158.7890625, 157696.703125, 156324.171875, 144950.0, 155050.703125, 2.141507387161255, 298.0
206170, 157567.75, 119161.75, 157698.640625, 156316.09375, 144950.0, 155061.9375, 2.143146276473999, 302.0
206189, 157571.59375, 119154.3515625, 157700.5625, 156313.609375, 144950.0, 155053.1875, 2.141232490539551, 302.0
206209, 157573.515625, 119155.8359375, 157694.78125, 156326.09375, 144948.640625, 155040.171875, 2.143073797225952, 302.0
206229, 157575.4375, 119152.8671875, 157698.640625, 156321.09375, 144952.453125, 155050.703125, 2.142521381378174, 302.0
206249, 157575.4375, 119161.75, 157694.78125, 156320.515625, 144951.78125, 155048.921875, 2.1435387134552, 302.0
206269, 157575.4375, 119163.21875, 157696.703125, 156310.53125, 144951.09375, 155050.703125, 2.143467903137207, 307.0
206289, 157571.59375, 119157.3203125, 157696.703125, 156323.015625, 144946.46875, 155050.703125, 2.1454765796661377, 307.0
206309, 157569.671875, 119154.3515625, 157696.703125, 156316.09375, 144951.78125, 155056.375, 2.1451449394226074, 307.0
206329, 157573.515625, 119157.3203125, 157698.640625, 156318.015625, 144942.65625, 155048.21875, 2.1446194648742676, 307.0
206349, 157579.28125, 119160.265625, 157696.703125, 156316.671875, 144940.875, 155054.375, 2.1432528495788574, 307.0
206369, 157573.515625, 119159.53125, 157698.640625, 156313.609375, 144948.640625, 155051.296875, 2.1437861919403076, 303.0
206410, 157571.59375, 119155.8359375, 157696.703125, 156323.59375, 144951.78125, 155052.59375, 2.1461730003356934, 303.0
206429, 157575.4375, 119152.8828125, 157698.640625, 156323.59375, 144951.78125, 155052.59375, 2.1447596549987793, 303.0
206449, 157577.359375, 119150.6484375, 157694.78125, 156323.015625, 144938.84375, 155041.953125, 2.1431570053100586, 303.0
206469, 157575.4375, 119153.6171875, 157696.703125, 156316.671875, 144946.875, 155059.453125, 2.143012285232544, 308.0
206489, 157575.4375, 119157.3203125, 157698.640625, 156317.453125, 144954.234375, 155059.453125, 2.143841505050659, 308.0
206510, 157573.515625, 119154.3515625, 157694.78125, 156326.09375, 144945.78125, 155060.046875, 2.143965721130371, 308.0
206529, 157575.4375, 119159.53125, 157696.703125, 156316.671875, 144949.328125, 155040.765625, 2.1446855068206787, 308.0
206549, 157569.671875, 119149.9140625, 157698.640625, 156327.4375, 144948.234375, 155047.03125, 2.1443259716033936, 308.0
206569, 157573.515625, 119156.5703125, 157698.640625, 156320.515625, 144940.203125, 155046.921875, 2.144359827041626, 304.0
206589, 157573.515625, 119158.0546875, 157696.703125, 156315.53125, 144941.5625, 155059.453125, 2.143200397491455, 304.0
206609, 157573.515625, 119154.3515625, 157696.703125, 156308.03125, 144942.65625, 155052.59375, 2.144073247909546, 304.0
206629, 157575.4375, 119158.0546875, 157696.703125, 156315.53125, 144947.5625, 155041.359375, 2.1454381942749023, 304.0
206649, 157573.515625, 119152.1328125, 157696.703125, 156320.515625, 144946.875, 155056.375, 2.1447010040283203, 304.0
206669, 157575.4375, 119154.3515625, 157694.78125, 156305.53125, 144947.5625, 155052.59375, 2.1447582244873047, 301.0
206689, 157575.4375, 119156.5703125, 157700.5625, 156321.09375, 144949.328125, 155052.59375, 2.146453857421875, 301.0
206710, 157575.4375, 119157.3203125, 157696.703125, 156324.9375, 144944.015625, 155056.96875, 2.147348642349243, 301.0
206729, 157577.359375, 119154.3515625, 157696.703125, 156316.09375, 144945.78125, 155052.59375, 2.1467320919036865, 301.0
206749, 157573.515625, 119154.3515625, 157698.640625, 156318.59375, 144942.65625, 155056.375, 2.148930311203003, 301.0
206769, 157575.4375, 119160.265625, 157698.640625, 156322.4375, 144938.421875, 155052.59375, 2.1494967937469482, 304.0
206789, 157573.515625, 119155.1015625, 157698.640625, 156306.109375, 144942.65625, 155048.8125, 2.150899887084961, 304.0
206809, 157573.515625, 119155.8359375, 157696.703125, 156313.609375, 144945.78125, 155050.109375, 2.1495447158813477, 304.0
206829, 157577.359375, 119144.0, 157696.703125, 156313.609375, 144946.875, 155051.40625, 2.1499760150909424, 304.0
206849, 157571.59375, 119159.53125, 157698.640625, 156316.09375, 144941.96875, 155050.109375, 2.1503524780273438, 304.0
206869, 157573.515625, 119157.3203125, 157694.78125, 156318.015625, 144946.875, 155045.734375, 2.1505987644195557, 301.0
206889, 157575.4375, 119157.3203125, 157696.703125, 156316.09375, 144941.96875, 155045.140625, 2.150291681289673, 301.0
206909, 157575.4375, 119160.265625, 157698.640625, 156312.453125, 144945.109375, 155050.703125, 2.1524112224578857, 301.0
206929, 157577.359375, 119156.5703125, 157698.640625, 156304.1875, 144942.65625, 155048.21875, 2.152942419052124, 301.0
206949, 157573.515625, 119153.6171875, 157696.703125, 156314.75, 144944.421875, 155052.0, 2.154538631439209, 301.0
206969, 157577.359375, 119158.7890625, 157696.703125, 156304.765625, 144946.875, 155047.625, 2.154282331466675, 299.0
206989, 157571.59375, 119160.265625, 157694.78125, 156309.1875, 144940.203125, 155045.734375, 2.1542580127716064, 299.0
207009, 157575.4375, 119151.3984375, 157696.703125, 156305.53125, 144945.109375, 155050.109375, 2.1528635025024414, 299.0
207029, 157573.515625, 119159.53125, 157698.640625, 156313.609375, 144942.65625, 155053.1875, 2.1536636352539062, 299.0
207049, 157573.515625, 119152.1328125, 157700.5625, 156316.09375, 144945.515625, 155047.625, 2.1541364192962646, 299.0
207069, 157575.4375, 119152.1328125, 157696.703125, 156306.6875, 144946.875, 155050.8125, 2.1518356800079346, 299.0
207089, 157573.515625, 119152.1328125, 157696.703125, 156316.09375, 144940.203125, 155049.515625, 2.152981758117676, 299.0
207109, 157571.59375, 119151.3984375, 157700.5625, 156318.015625, 144944.421875, 155052.0, 2.15272855758667, 299.0
207129, 157575.4375, 119159.5234375, 157696.703125, 156310.53125, 144939.515625, 155053.890625, 2.152998685836792, 299.0
207149, 157571.59375, 119155.1015625, 157698.640625, 156309.1875, 144942.65625, 155045.734375, 2.1541125774383545, 299.0
207169, 157575.4375, 119152.1328125, 157696.703125, 156308.609375, 144944.421875, 155035.203125, 2.1528849601745605, 303.0
207189, 157569.671875, 119153.6171875, 157698.640625, 156318.015625, 144940.875, 155053.1875, 2.1522703170776367, 303.0
207210, 157575.4375, 119160.265625, 157696.703125, 156315.53125, 144941.96875, 155047.625, 2.153724193572998, 303.0
207229, 157575.4375, 119152.1328125, 157696.703125, 156311.6875, 144945.109375, 155046.328125, 2.153024673461914, 303.0
207249, 157573.515625, 119162.484375, 157696.703125, 156312.453125, 144942.65625, 155049.515625, 2.1526575088500977, 303.0
207269, 157573.515625, 119158.7890625, 157696.703125, 156310.53125, 144945.109375, 155042.65625, 2.150627374649048, 302.0
207289, 157573.515625, 119153.6171875, 157698.640625, 156310.53125, 144945.109375, 155042.65625, 2.1520612239837646, 302.0
207309, 157573.515625, 119151.3984375, 157696.703125, 156313.609375, 144943.328125, 155042.65625, 2.152193307876587, 302.0
207329, 157575.4375, 119143.265625, 157696.703125, 156301.6875, 144940.203125, 155056.96875, 2.153088092803955, 302.0
207349, 157575.4375, 119157.3203125, 157698.640625, 156313.03125, 144935.296875, 155042.0625, 2.153397560119629, 302.0
207369, 157571.59375, 119154.3515625, 157698.640625, 156315.53125, 144941.296875, 155043.84375, 2.154226303100586, 302.0
207389, 157573.515625, 119157.3203125, 157696.703125, 156309.953125, 144938.84375, 155045.140625, 2.1547207832336426, 302.0
207410, 157573.515625, 119150.6484375, 157698.640625, 156317.453125, 144945.109375, 155050.109375, 2.1536762714385986, 302.0
207429, 157573.515625, 119155.1015625, 157694.78125, 156313.03125, 144941.5625, 155052.0, 2.15442156791687, 302.0
207449, 157569.671875, 119158.0546875, 157698.640625, 156311.109375, 144937.75, 155044.546875, 2.156609058380127, 302.0
207470, 157571.59375, 119156.5703125, 157700.5625, 156308.03125, 144940.203125, 155036.390625, 2.1563782691955566, 305.0
207489, 157571.59375, 119145.484375, 157696.703125, 156310.53125, 144937.75, 155040.171875, 2.1572725772857666, 305.0
207509, 157575.4375, 119158.7890625, 157696.703125, 156308.03125, 144933.515625, 155033.3125, 2.15769624710083, 305.0
207529, 157573.515625, 119158.0546875, 157698.640625, 156311.109375, 144940.875, 155045.140625, 2.160247564315796, 305.0
207550, 157575.4375, 119153.6171875, 157698.640625, 156311.109375, 144940.875, 155045.140625, 2.158884048461914, 305.0
207589, 157573.515625, 119153.6171875, 157698.640625, 156306.109375, 144947.96875, 155037.6875, 2.159273147583008, 301.0
207610, 157573.515625, 119149.9140625, 157698.640625, 156305.53125, 144935.296875, 155035.203125, 2.162187337875366, 301.0
207629, 157573.515625, 119158.0546875, 157698.640625, 156310.53125, 144946.203125, 155045.140625, 2.160370349884033, 301.0
207650, 157573.515625, 119156.5859375, 157698.640625, 156301.6875, 144935.296875, 155042.0625, 2.1590898036956787, 301.0
207671, 157575.4375, 119156.5703125, 157694.78125, 156313.03125, 144939.515625, 155037.6875, 2.1597585678100586, 303.0
207689, 157575.4375, 119155.1015625, 157694.78125, 156312.453125, 144935.96875, 155045.734375, 2.1579222679138184, 303.0
207709, 157575.4375, 119153.6171875, 157696.703125, 156301.125, 144951.09375, 155040.171875, 2.1582233905792236, 303.0
207729, 157575.4375, 119152.8828125, 157698.640625, 156308.609375, 144934.609375, 155044.546875, 2.158447027206421, 303.0
207749, 157569.671875, 119161.75, 157696.703125, 156305.53125, 144937.0625, 155035.796875, 2.1580538749694824, 303.0
207770, 157573.515625, 119157.3203125, 157696.703125, 156316.09375, 144946.875, 155041.46875, 2.157639265060425, 304.0
207789, 157571.59375, 119159.53125, 157700.5625, 156318.015625, 144938.84375, 155043.25, 2.157639265060425, 304.0
207810, 157575.4375, 119157.3203125, 157694.78125, 156308.609375, 144935.296875, 155037.6875, 2.156379222869873, 304.0
207849, 157575.4375, 119161.015625, 157694.78125, 156307.46875, 144939.515625, 155041.46875, 2.156895399093628, 304.0
207869, 157575.4375, 119157.3046875, 157696.703125, 156307.46875, 144935.296875, 155052.0, 2.156895399093628, 305.0
207889, 157571.59375, 119153.6171875, 157698.640625, 156314.953125, 144935.296875, 155040.171875, 2.1580049991607666, 305.0
207909, 157573.515625, 119145.484375, 157694.78125, 156314.953125, 144935.296875, 155040.171875, 2.158813953399658, 305.0
207929, 157575.4375, 119159.53125, 157696.703125, 156300.546875, 144933.515625, 155043.953125, 2.159735918045044, 305.0
207949, 157573.515625, 119153.6171875, 157692.859375, 156308.03125, 144946.875, 155040.171875, 2.1609222888946533, 305.0
207969, 157573.515625, 119157.3203125, 157696.703125, 156303.609375, 144935.296875, 155044.546875, 2.1617255210876465, 302.0
207989, 157573.515625, 119155.8359375, 157700.5625, 156305.53125, 144943.75, 155035.796875, 2.1617255210876465, 302.0
208009, 157571.59375, 119154.3515625, 157696.703125, 156310.53125, 144938.84375, 155044.546875, 2.1614911556243896, 302.0
208029, 157575.4375, 119155.1015625, 157696.703125, 156307.46875, 144930.390625, 155042.0625, 2.1614911556243896, 302.0
208051, 157579.28125, 119155.0859375, 157698.640625, 156307.46875, 144933.515625, 155042.0625, 2.16068696975708, 302.0
208072, 157577.359375, 119158.796875, 157698.640625, 156310.53125, 144928.609375, 155040.765625, 2.160513401031494, 305.0
208090, 157577.359375, 119154.3515625, 157696.703125, 156313.03125, 144938.84375, 155040.171875, 2.1622838973999023, 305.0
208111, 157571.59375, 119160.28125, 157696.703125, 156308.03125, 144937.75, 155050.8125, 2.165011405944824, 305.0
208129, 157575.4375, 119158.796875, 157700.5625, 156309.953125, 144941.96875, 155042.0625, 2.164501428604126, 305.0
208149, 157571.59375, 119160.265625, 157700.5625, 156307.46875, 144931.484375, 155037.6875, 2.1663272380828857, 305.0
208169, 157569.671875, 119159.53125, 157698.640625, 156305.53125, 144937.75, 155034.609375, 2.166861057281494, 300.0
