timeTick, whisker1_1, whisker1_2, whisker1_3, whisker2_1, whisker2_2, whisker2_3, yaw
53339, 157679.359375, 118421.125, 157808.609375, 155332.25, 143373.90625, 153930.671875, -0.4290565848350525
53359, 157679.359375, 118411.53125, 157810.546875, 155324.765625, 143369.0, 153931.953125, -0.42969757318496704
53379, 157679.359375, 118398.984375, 157804.75, 155324.1875, 143367.25, 153925.109375, -0.42873552441596985
53399, 157681.296875, 118410.796875, 157804.75, 155334.171875, 143376.734375, 153936.921875, -0.42851296067237854
53419, 157679.359375, 118415.2265625, 157808.609375, 155331.671875, 143364.796875, 153923.828125, -0.42736223340034485
53439, 157679.359375, 118410.0625, 157808.609375, 155324.1875, 143366.5625, 153925.703125, -0.42768529057502747
53459, 157681.296875, 118411.53125, 157808.609375, 155322.84375, 143369.6875, 153929.46875, -0.4266113340854645
53479, 157679.359375, 118414.484375, 157804.75, 155325.34375, 143371.453125, 153919.46875, -0.42526790499687195
53499, 157679.359375, 118418.171875, 157810.546875, 155324.765625, 143361.65625, 153932.5625, -0.42567873001098633
53519, 157683.21875, 118415.2265625, 157804.75, 155329.765625, 143368.3125, 153927.59375, -0.42845436930656433
53539, 157679.359375, 118413.0078125, 157804.75, 155327.84375, 143369.0, 153928.1875, -0.4297143518924713
53559, 157685.140625, 118413.75, 157808.609375, 155334.75, 143370.765625, 153921.34375, -0.43078798055648804
53579, 157679.359375, 118421.125, 157808.609375, 155323.609375, 143367.25, 153923.21875, -0.4320099353790283
53599, 157681.296875, 118417.4375, 157806.671875, 155340.5, 143375.65625, 153919.46875, -0.4306976795196533
53619, 157683.21875, 118411.53125, 157806.671875, 155324.765625, 143368.3125, 153908.921875, -0.43180182576179504
53639, 157681.296875, 118413.75, 157802.8125, 155328.59375, 143372.140625, 153932.5625, -0.43464720249176025
53659, 157681.296875, 118405.625, 157804.75, 155321.6875, 143375.65625, 153926.3125, -0.43435728549957275
53679, 157685.140625, 118416.703125, 157804.75, 155329.171875, 143358.140625, 153921.34375, -0.4332440495491028
53699, 157681.296875, 118414.484375, 157804.75, 155334.171875, 143370.765625, 153928.796875, -0.43266910314559937
53719, 157681.296875, 118418.9140625, 157806.671875, 155324.765625, 143373.21875, 153923.828125, -0.4313082695007324
53739, 157681.296875, 118415.9609375, 157806.671875, 155329.171875, 143369.0, 153926.984375, -0.4318975806236267
53759, 157683.21875, 118409.3203125, 157806.671875, 155324.765625, 143370.765625, 153916.375, -0.43095195293426514
53779, 157679.359375, 118416.703125, 157808.609375, 155331.671875, 143364.796875, 153925.109375, -0.4320848882198334
53799, 157679.359375, 118413.0078125, 157806.671875, 155329.765625, 143370.765625, 153923.21875, -0.4323631525039673
53819, 157681.296875, 118417.4375, 157808.609375, 155324.765625, 143374.96875, 153935.640625, -0.43182840943336487
53839, 157679.359375, 118410.0625, 157806.671875, 155325.34375, 143372.140625, 153918.265625, -0.4345998167991638
53859, 157683.21875, 118415.9609375, 157806.671875, 155329.171875, 143375.65625, 153909.53125, -0.4335136413574219
53879, 157677.4375, 118416.703125, 157808.609375, 155334.75, 143364.796875, 153928.1875, -0.43405118584632874
53899, 157679.359375, 118418.1796875, 157802.8125, 155334.171875, 143369.6875, 153921.34375, -0.4343704283237457
53919, 157675.515625, 118420.390625, 157808.609375, 155331.671875, 143374.96875, 153930.078125, -0.43171581625938416
53939, 157679.359375, 118416.703125, 157802.8125, 155322.84375, 143366.5625, 153920.75, -0.433033287525177
53959, 157681.296875, 118416.703125, 157804.75, 155324.765625, 143368.3125, 153922.625, -0.4316199719905853
53979, 157677.4375, 118415.9609375, 157802.8125, 155324.1875, 143369.6875, 153918.265625, -0.43332192301750183
53999, 157681.296875, 118426.296875, 157806.671875, 155322.84375, 143364.796875, 153918.859375, -0.4325172007083893
54019, 157683.21875, 118418.1796875, 157802.8125, 155324.765625, 143369.6875, 153923.21875, -0.433731347322464
54039, 157677.4375, 118415.2265625, 157806.671875, 155325.34375, 143364.796875, 153930.671875, -0.4351752698421478
54059, 157679.359375, 118419.6484375, 157804.75, 155326.6875, 143360.59375, 153919.46875, -0.4348801374435425
54079, 157681.296875, 118415.2265625, 157806.671875, 155326.6875, 143378.109375, 153930.671875, -0.43628785014152527
54099, 157681.296875, 118421.125, 157804.75, 155331.671875, 143378.109375, 153916.375, -0.4349805414676666
54119, 157679.359375, 118417.4375, 157806.671875, 155327.84375, 143373.90625, 153915.78125, -0.43370258808135986
54139, 157681.296875, 118421.125, 157808.609375, 155325.34375, 143369.6875, 153922.625, -0.4330262839794159
54159, 157683.21875, 118416.703125, 157802.8125, 155326.6875, 143370.390625, 153928.1875, -0.43395352363586426
54179, 157681.296875, 118415.2265625, 157806.671875, 155331.09375, 143378.796875, 153928.796875, -0.4339757263660431
54199, 157679.359375, 118418.9140625, 157806.671875, 155322.265625, 143361.28125, 153925.109375, -0.4341493248939514
54219, 157683.21875, 118415.2265625, 157800.890625, 155319.765625, 143370.765625, 153915.78125, -0.4334305226802826
54239, 157681.296875, 118416.703125, 157806.671875, 155324.765625, 143374.59375, 153923.21875, -0.4349944591522217
54259, 157681.296875, 118417.4375, 157806.671875, 155322.84375, 143365.484375, 153928.1875, -0.4343377947807312
54279, 157679.359375, 118418.9140625, 157806.671875, 155323.609375, 143365.484375, 153930.078125, -0.43331944942474365
54299, 157681.296875, 118424.078125, 157806.671875, 155322.265625, 143371.453125, 153928.1875, -0.4344312846660614
54319, 157679.359375, 118421.8671875, 157808.609375, 155325.34375, 143367.25, 153922.625, -0.43573978543281555
54339, 157681.296875, 118415.9609375, 157806.671875, 155319.1875, 143364.796875, 153920.140625, -0.4338456392288208
54359, 157685.140625, 118418.1796875, 157806.671875, 155324.765625, 143367.9375, 153925.703125, -0.4358566403388977
54379, 157681.296875, 118421.125, 157806.671875, 155319.765625, 143371.453125, 153931.28125, -0.4345591962337494
54399, 157683.21875, 118418.9140625, 157806.671875, 155326.109375, 143369.0, 153923.21875, -0.43426287174224854
54419, 157683.21875, 118415.2265625, 157804.75, 155329.171875, 143371.453125, 153929.46875, -0.43523427844047546
54439, 157679.359375, 118419.6484375, 157806.671875, 155323.609375, 143369.0, 153921.34375, -0.43528327345848083
54459, 157679.359375, 118411.53125, 157804.75, 155322.84375, 143372.140625, 153930.078125, -0.43546396493911743
54479, 157677.4375, 118418.9140625, 157806.671875, 155313.4375, 143370.765625, 153923.21875, -0.4341312050819397
54499, 157677.4375, 118419.6484375, 157810.546875, 155331.671875, 143364.796875, 153935.640625, -0.43404102325439453
54519, 157679.359375, 118421.8671875, 157802.8125, 155317.28125, 143374.96875, 153918.859375, -0.4347167909145355
54539, 157681.296875, 118415.9609375, 157802.8125, 155315.359375, 143373.21875, 153908.921875, -0.43524038791656494
54559, 157681.296875, 118413.75, 157804.75, 155325.515625, 143371.453125, 153930.078125, -0.4340980052947998
54579, 157679.359375, 118427.03125, 157802.8125, 155321.6875, 143374.59375, 153920.75, -0.4350626468658447
54599, 157681.296875, 118417.4375, 157806.671875, 155321.6875, 143372.140625, 153926.921875, -0.4348777234554291
54619, 157681.296875, 118418.9140625, 157806.671875, 155322.265625, 143369.0, 153930.671875, -0.4352342188358307
54639, 157681.296875, 118416.6953125, 157804.75, 155314.203125, 143367.25, 153923.21875, -0.4370257258415222
54659, 157679.359375, 118415.9609375, 157802.8125, 155326.6875, 143373.21875, 153916.375, -0.4362501800060272
54679, 157681.296875, 118424.078125, 157802.8125, 155319.1875, 143365.484375, 153917.65625, -0.4368346035480499
54699, 157679.359375, 118414.484375, 157806.671875, 155325.515625, 143373.21875, 153930.078125, -0.4354950785636902
54719, 157681.296875, 118419.6484375, 157804.75, 155319.765625, 143372.140625, 153922.625, -0.43679431080818176
54739, 157679.359375, 118423.34375, 157806.671875, 155320.359375, 143376.359375, 153921.953125, -0.4371316134929657
54759, 157679.359375, 118421.8671875, 157804.75, 155321.109375, 143369.0, 153916.375, -0.43858346343040466
54779, 157681.296875, 118424.078125, 157802.8125, 155321.6875, 143370.765625, 153923.21875, -0.43803831934928894
54799, 157679.359375, 118421.8671875, 157804.75, 155317.859375, 143384.765625, 153931.28125, -0.4372255802154541
54819, 157679.359375, 118421.125, 157806.671875, 155324.765625, 143372.140625, 153928.1875, -0.43852871656417847
54839, 157681.296875, 118427.03125, 157806.671875, 155309.78125, 143377.421875, 153914.5, -0.43833890557289124
54859, 157681.296875, 118427.03125, 157806.671875, 155319.1875, 143371.453125, 153930.078125, -0.4374200105667114
54879, 157679.359375, 118428.5078125, 157800.890625, 155309.78125, 143372.140625, 153921.34375, -0.4384867548942566
54899, 157679.359375, 118416.703125, 157806.671875, 155316.703125, 143376.359375, 153921.34375, -0.438316285610199
54919, 157683.21875, 118417.4375, 157804.75, 155311.703125, 143370.390625, 153921.34375, -0.43930670619010925
54939, 157677.4375, 118424.8203125, 157804.75, 155310.953125, 143369.0, 153927.59375, -0.4379160404205322
54959, 157683.21875, 118423.34375, 157810.546875, 155314.78125, 143370.390625, 153925.703125, -0.4381408393383026
54979, 157687.078125, 118423.34375, 157804.75, 155311.703125, 143372.140625, 153926.3125, -0.4364471435546875
54999, 157679.359375, 118421.8671875, 157804.75, 155312.859375, 143373.21875, 153930.671875, -0.4380955696105957
55019, 157683.21875, 118416.703125, 157806.671875, 155319.1875, 143386.140625, 153925.109375, -0.44047027826309204
55039, 157681.296875, 118417.4375, 157806.671875, 155309.78125, 143367.9375, 153929.46875, -0.4380882978439331
55059, 157683.21875, 118412.2734375, 157806.671875, 155312.28125, 143376.359375, 153913.21875, -0.4384213984012604
55079, 157681.296875, 118423.34375, 157806.671875, 155312.28125, 143369.6875, 153923.828125, -0.4361231327056885
55099, 157681.296875, 118422.6015625, 157806.671875, 155314.78125, 143373.90625, 153925.109375, -0.4371163547039032
55119, 157681.296875, 118412.2734375, 157806.671875, 155312.28125, 143369.0, 153908.921875, -0.436271607875824
55139, 157679.359375, 118425.5546875, 157804.75, 155321.109375, 143369.0, 153923.21875, -0.43743374943733215
55159, 157683.21875, 118415.9609375, 157806.671875, 155307.296875, 143377.421875, 153913.890625, -0.4379657506942749
55179, 157683.21875, 118422.609375, 157808.609375, 155324.1875, 143369.0, 153923.21875, -0.43709105253219604
55199, 157681.296875, 118427.7734375, 157804.75, 155309.78125, 143368.3125, 153918.265625, -0.4364636540412903
55219, 157681.296875, 118423.34375, 157808.609375, 155309.78125, 143365.484375, 153920.140625, -0.4378717541694641
55239, 157681.296875, 118424.8203125, 157804.75, 155314.203125, 143378.796875, 153928.796875, -0.4359270930290222
55259, 157681.296875, 118418.171875, 157806.671875, 155312.28125, 143375.65625, 153920.75, -0.4341046214103699
55279, 157683.21875, 118423.34375, 157804.75, 155312.28125, 143374.59375, 153920.75, -0.43441104888916016
55299, 157679.359375, 118421.8671875, 157804.75, 155310.359375, 143367.9375, 153930.078125, -0.4328171908855438
55319, 157679.359375, 118424.078125, 157806.671875, 155312.28125, 143372.140625, 153913.890625, -0.43366220593452454
55339, 157681.296875, 118417.4375, 157806.671875, 155302.296875, 143374.59375, 153930.078125, -0.4341847896575928
55359, 157683.21875, 118415.9609375, 157804.75, 155309.78125, 143371.453125, 153916.375, -0.43505430221557617
55379, 157677.4375, 118416.703125, 157808.609375, 155324.1875, 143369.6875, 153921.34375, -0.4353504776954651
55399, 157681.296875, 118421.8671875, 157806.671875, 155304.796875, 143364.796875, 153925.703125, -0.437579482793808
55419, 157681.296875, 118425.5546875, 157804.75, 155302.296875, 143367.9375, 153923.21875, -0.4371285140514374
55439, 157681.296875, 118419.6484375, 157804.75, 155314.78125, 143372.140625, 153925.703125, -0.43736082315444946
55459, 157677.4375, 118419.6484375, 157802.8125, 155316.703125, 143369.6875, 153928.1875, -0.43792837858200073
55479, 157681.296875, 118424.8203125, 157810.546875, 155304.796875, 143377.046875, 153919.46875, -0.4394441246986389
55499, 157681.296875, 118423.34375, 157806.671875, 155307.296875, 143372.140625, 153914.5, -0.43980345129966736
55519, 157681.296875, 118425.5546875, 157804.75, 155307.296875, 143367.625, 153923.828125, -0.4403209686279297
55539, 157681.296875, 118422.6015625, 157812.46875, 155309.203125, 143369.6875, 153921.34375, -0.43921905755996704
55559, 157679.359375, 118421.125, 157810.546875, 155306.703125, 143369.6875, 153925.109375, -0.43893003463745117
55579, 157677.4375, 118416.6953125, 157808.609375, 155304.796875, 143366.171875, 153921.34375, -0.44006282091140747
55599, 157679.359375, 118419.6484375, 157806.671875, 155299.21875, 143367.9375, 153928.1875, -0.44067147374153137
55619, 157679.359375, 118421.125, 157806.671875, 155300.375, 143369.0, 153913.890625, -0.44067251682281494
55639, 157677.4375, 118421.8671875, 157806.671875, 155309.203125, 143371.453125, 153920.75, -0.442318856716156
55659, 157681.296875, 118427.03125, 157804.75, 155316.703125, 143369.0, 153929.46875, -0.44254210591316223
55679, 157679.359375, 118429.984375, 157806.671875, 155297.296875, 143371.453125, 153923.21875, -0.44424957036972046
55699, 157679.359375, 118418.171875, 157806.671875, 155306.703125, 143367.9375, 153908.921875, -0.4423321485519409
55719, 157677.4375, 118431.4609375, 157806.671875, 155307.875, 143369.6875, 153920.75, -0.44174420833587646
55739, 157679.359375, 118426.296875, 157806.671875, 155302.296875, 143369.0, 153916.375, -0.4413681924343109
55759, 157681.296875, 118419.6484375, 157804.75, 155311.703125, 143367.9375, 153923.828125, -0.44070252776145935
55779, 157677.4375, 118424.078125, 157806.671875, 155309.203125, 143370.765625, 153926.3125, -0.44090425968170166
55799, 157679.359375, 118421.125, 157804.75, 155307.296875, 143371.453125, 153920.140625, -0.4424378573894501
55819, 157679.359375, 118420.390625, 157808.609375, 155311.703125, 143369.6875, 153917.65625, -0.4419552981853485
55839, 157679.359375, 118424.078125, 157806.671875, 155295.96875, 143376.359375, 153913.890625, -0.4413120448589325
55859, 157683.21875, 118425.5546875, 157806.671875, 155300.375, 143374.59375, 153915.78125, -0.44219523668289185
55879, 157679.359375, 118422.6015625, 157806.671875, 155313.03125, 143366.5625, 153922.625, -0.4424033761024475
55899, 157679.359375, 118419.6484375, 157806.671875, 155297.890625, 143369.6875, 153918.265625, -0.44158393144607544
55919, 157677.4375, 118427.7734375, 157806.671875, 155304.796875, 143375.65625, 153916.375, -0.44074317812919617
55939, 157681.296875, 118413.75, 157810.546875, 155304.796875, 143371.453125, 153920.75, -0.44141721725463867
55959, 157681.296875, 118427.03125, 157806.671875, 155299.796875, 143371.453125, 153917.65625, -0.441169798374176
55979, 157681.296875, 118421.8671875, 157806.671875, 155300.375, 143370.390625, 153909.53125, -0.44206807017326355
55999, 157679.359375, 118425.5546875, 157806.671875, 155292.890625, 143369.6875, 153904.5625, -0.44288170337677
56019, 157681.296875, 118420.390625, 157804.75, 155304.796875, 143367.25, 153918.265625, -0.4426712393760681
56039, 157679.359375, 118424.8203125, 157808.609375, 155301.71875, 143376.359375, 153916.984375, -0.44347822666168213
56059, 157681.296875, 118422.6015625, 157808.609375, 155301.71875, 143376.359375, 153918.265625, -0.44336193799972534
56079, 157679.359375, 118424.8203125, 157804.75, 155306.703125, 143364.796875, 153916.984375, -0.443442165851593
56099, 157679.359375, 118427.7734375, 157806.671875, 155304.21875, 143369.6875, 153916.375, -0.4455195665359497
56119, 157679.359375, 118416.6953125, 157806.671875, 155300.953125, 143374.59375, 153920.75, -0.445759654045105
56139, 157681.296875, 118424.8203125, 157802.8125, 155302.296875, 143376.359375, 153918.265625, -0.4440114498138428
56159, 157681.296875, 118426.296875, 157808.609375, 155302.875, 143372.828125, 153915.171875, -0.44536349177360535
56179, 157681.296875, 118417.4375, 157804.75, 155306.703125, 143372.140625, 153915.78125, -0.4468469023704529
56199, 157679.359375, 118424.8203125, 157810.546875, 155294.8125, 143360.59375, 153930.078125, -0.4463062584400177
