timeTick, roll, pitch, yaw, gyroX, gyroY, gyroZ, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, whisker1, whisker2, whisker3, motor1, motor2, motor3, motor4
22739, -0.8051773905754089, -0.6269214153289795, -1.2545057535171509, 2.4926259517669678, -2.5964884757995605, -8.541470527648926, 0.017826257273554802, -0.4973480999469757, 0.5048596858978271, -0.03579146787524223, -0.03416220843791962, 0.022824885323643684, 0, 0, 0, 51070.0, 50798.0, 43272.0, 48785.0
22749, -0.7708795666694641, -0.649540364742279, -1.314961314201355, -3.7111105918884277, 12.475371360778809, -3.9859631061553955, 0.017473895102739334, -0.4976828992366791, 0.5050910115242004, -0.03467940539121628, -0.032800234854221344, 0.02344423159956932, 0, 0, 0, 52171.0, 45305.0, 44076.0, 51862.0
22759, -0.7831968665122986, -0.7472477555274963, -1.3568495512008667, 2.316572666168213, 3.8263649940490723, -4.2227888107299805, 0.017113102599978447, -0.49916160106658936, 0.5015097260475159, -0.03340104967355728, -0.03365541249513626, 0.006348306778818369, 0, 0, 0, 50539.0, 47253.0, 47798.0, 50584.0
22769, -0.7791858315467834, -0.781467080116272, -1.3816574811935425, 1.3600983619689941, 2.606598138809204, -1.830974817276001, 0.01492384821176529, -0.49896040558815, 0.5015885233879089, -0.03549423813819885, -0.03132756054401398, 0.009318116120994091, 0, 0, 0, 52368.0, 48657.0, 46276.0, 48126.0
22779, -0.7078660130500793, -0.8123052716255188, -1.381364345550537, 10.667703628540039, 6.307445526123047, 2.908303737640381, 0.014575960114598274, -0.49926698207855225, 0.5016963481903076, -0.034081924706697464, -0.029990730807185173, 0.012250658124685287, 0, 0, 0, 52517.0, 46297.0, 48053.0, 48954.0
22789, -0.6015205383300781, -0.8554694652557373, -1.3354575634002686, 13.58936595916748, -5.374505043029785, 5.548062801361084, 0.014735342934727669, -0.49925923347473145, 0.5018373727798462, -0.031688153743743896, -0.0282197967171669, 0.016001012176275253, 0, 0, 0, 52728.0, 50147.0, 49503.0, 42642.0
22799, -0.47562655806541443, -0.7973512411117554, -1.276914358139038, 9.203675270080566, -0.17798903584480286, 6.09592342376709, 0.015550649724900723, -0.49903857707977295, 0.49963945150375366, -0.028014659881591797, -0.026334688067436218, 0.0038119126111268997, 0, 0, 0, 54639.0, 46654.0, 47990.0, 46586.0
22809, -0.3945481777191162, -0.7469753623008728, -1.229486107826233, 9.221607208251953, -6.817026615142822, 5.11970853805542, 0.015277749858796597, -0.4992978274822235, 0.4997010827064514, -0.026568779721856117, -0.02552017942070961, 0.008515320718288422, 0, 0, 0, 52494.0, 46011.0, 50512.0, 47401.0
22819, -0.3196503818035126, -0.6551833748817444, -1.1586885452270508, 6.160096168518066, -12.924427032470703, 6.303958892822266, 0.01270722970366478, -0.4972538352012634, 0.4998224079608917, -0.02940628118813038, -0.02063305862247944, 0.01552046462893486, 0, 0, 0, 51929.0, 44387.0, 51441.0, 48165.0
22829, -0.28439024090766907, -0.5392586588859558, -1.112471103668213, 6.85589599609375, -19.133153915405273, 5.129454135894775, 0.012910041026771069, -0.49767783284187317, 0.4999799132347107, -0.027371233329176903, -0.020507104694843292, 0.016019044443964958, 0, 0, 0, 51403.0, 51185.0, 51314.0, 41247.0
