timeTick, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, whisker1_1, whisker1_2, whisker1_3, whisker2_1, whisker2_2, whisker2_3, motor1, motor2, motor3, motor4, otX, otY, otZ, yaw, pitch
158579, 1.7734253406524658, -3.3360769748687744, 0.005349396727979183, -0.06166308373212814, -0.007952644489705563, 0.015726828947663307, 118652.828125, 148749.3125, 89978.5, 120109.6484375, 139835.078125, 98358.8671875, 0.0, 0.0, 0.0, 0.0, 1.7802255153656006, -3.3348846435546875, -0.010491718538105488, 84.21318817138672, 3.92586350440979
158599, 1.7733885049819946, -3.336165189743042, 0.0038927963469177485, -0.06218879669904709, -0.009074772708117962, 0.0040956586599349976, 118658.703125, 148742.84375, 89985.1328125, 120097.7890625, 139845.953125, 98358.8671875, 0.0, 0.0, 0.0, 0.0, 1.7803819179534912, -3.334904909133911, -0.01105601154267788, 84.26713562011719, 3.9298324584960938
158620, 1.7739046812057495, -3.3354945182800293, 0.0037577638868242502, -0.05847569927573204, -0.002430832479149103, 0.0032535928767174482, 118646.9609375, 148753.0, 89978.5, 120105.9140625, 139844.9375, 98358.8671875, 0.0, 0.0, 0.0, 0.0, 1.7804384231567383, -3.334887981414795, -0.011211350560188293, 84.23624420166016, 4.000095844268799
158640, 1.7740914821624756, -3.3357748985290527, 0.002253113081678748, -0.057631514966487885, -0.00579178798943758, -0.007479740306735039, 118647.6484375, 148755.765625, 89975.40625, 120110.3046875, 139838.625, 98358.109375, 0.0, 0.0, 0.0, 0.0, 1.7802947759628296, -3.3348913192749023, -0.011010948568582535, 84.28514862060547, 3.9326741695404053
158659, 1.773470163345337, -3.336049795150757, 0.00432200264185667, -0.06196287274360657, -0.007996528409421444, 0.0064983186312019825, 118652.140625, 148753.921875, 89978.140625, 120104.375, 139840.390625, 98358.8671875, 0.0, 0.0, 0.0, 0.0, 1.7807945013046265, -3.335103988647461, -0.011328795924782753, 84.21665954589844, 3.981384038925171
158680, 1.7742133140563965, -3.3357207775115967, 0.003260366152971983, -0.05680419132113457, -0.005405042320489883, -0.0009491121745668352, 118650.640625, 148749.3125, 89980.0859375, 120101.5234375, 139842.671875, 98358.8671875, 0.0, 0.0, 0.0, 0.0, 1.7801570892333984, -3.334897994995117, -0.010401790961623192, 84.26302337646484, 3.933415174484253
158699, 1.7741258144378662, -3.336179733276367, 0.003677685745060444, -0.058402787894010544, -0.010111816227436066, 0.0024061957374215126, 118653.5234375, 148749.3125, 89982.0390625, 120107.4609375, 139841.40625, 98363.6796875, 0.0, 0.0, 0.0, 0.0, 1.7804524898529053, -3.334941864013672, -0.011225130409002304, 84.2828140258789, 3.9677343368530273
158719, 1.7738486528396606, -3.335865020751953, 0.002680824603885412, -0.0608287937939167, -0.006795959547162056, -0.004262721166014671, 118647.6484375, 148751.15625, 89981.2421875, 120097.140625, 139839.125, 98356.8359375, 0.0, 0.0, 0.0, 0.0, 1.7807657718658447, -3.335151195526123, -0.011365753598511219, 84.21613311767578, 3.9909660816192627
158739, 1.7738978862762451, -3.3359193801879883, 0.004056675359606743, -0.0607566200196743, -0.00722074881196022, 0.006618376821279526, 118650.640625, 148751.609375, 89984.3359375, 120094.9453125, 139838.625, 98357.59375, 0.0, 0.0, 0.0, 0.0, 1.780414342880249, -3.334867238998413, -0.011044450104236603, 84.25861358642578, 4.016578197479248
158759, 1.7740081548690796, -3.335645914077759, 0.0028035431168973446, -0.06086001545190811, -0.004708962049335241, -0.001955141546204686, 118658.703125, 148754.84375, 89979.296875, 120101.5234375, 139843.6875, 98358.109375, 0.0, 0.0, 0.0, 0.0, 1.7807692289352417, -3.3350908756256104, -0.011326923035085201, 84.27112579345703, 3.9421792030334473
158779, 1.7740002870559692, -3.336653232574463, 0.0016713169170543551, -0.0601746030151844, -0.013793708756566048, -0.00890941359102726, 118650.640625, 148744.6875, 89983.546875, 120097.7890625, 139839.125, 98359.6171875, 0.0, 0.0, 0.0, 0.0, 1.780357837677002, -3.3349146842956543, -0.011106112971901894, 84.2829818725586, 3.9528143405914307
158799, 1.7739390134811401, -3.3359901905059814, 0.003184855217114091, -0.060910239815711975, -0.007544984575361013, 0.0006969369715079665, 118650.640625, 148744.234375, 89979.296875, 120103.71875, 139844.9375, 98356.8359375, 0.0, 0.0, 0.0, 0.0, 1.7803308963775635, -3.3348910808563232, -0.011042962782084942, 84.25458526611328, 3.9664499759674072
158819, 1.7740169763565063, -3.336573839187622, 0.001705856411717832, -0.06083492562174797, -0.013051839545369148, -0.008815955370664597, 118652.140625, 148755.296875, 89974.25, 120098.4453125, 139844.9375, 98358.109375, 0.0, 0.0, 0.0, 0.0, 1.7803666591644287, -3.334911823272705, -0.01106271892786026, 84.25785064697266, 3.9565179347991943
158840, 1.773887276649475, -3.336223602294922, 0.0036127830389887094, -0.06129743531346321, -0.009572186507284641, 0.0042921993881464005, 118658.703125, 148749.3125, 89984.3359375, 120096.25, 139837.359375, 98358.8671875, 0.0, 0.0, 0.0, 0.0, 1.780759572982788, -3.335132598876953, -0.011411732994019985, 84.18778228759766, 3.9843077659606934
158859, 1.7738758325576782, -3.3361635208129883, 0.002331793773919344, -0.06130681559443474, -0.009384729899466038, -0.0037863890174776316, 118656.515625, 148748.84375, 89983.1875, 120105.9140625, 139839.125, 98361.4140625, 0.0, 0.0, 0.0, 0.0, 1.7803449630737305, -3.3348450660705566, -0.010970646515488625, 84.23426055908203, 3.9606854915618896
158879, 1.773586392402649, -3.3356711864471436, 0.0040838154964149, -0.06295648962259293, -0.004679182078689337, 0.008088601753115654, 118655.015625, 148751.609375, 89981.2421875, 120104.375, 139843.171875, 98360.890625, 0.0, 0.0, 0.0, 0.0, 1.7803056240081787, -3.3348727226257324, -0.010960075072944164, 84.19908142089844, 3.939800262451172
158899, 1.7738374471664429, -3.3358516693115234, 0.0028073734138160944, -0.06077810004353523, -0.00659768795594573, -0.0008884585695341229, 118641.0859375, 148745.15625, 89984.3359375, 120097.7890625, 139834.0625, 98360.890625, 0.0, 0.0, 0.0, 0.0, 1.7806817293167114, -3.3350961208343506, -0.011276151053607464, 84.2115707397461, 3.972064256668091
158919, 1.7736016511917114, -3.3356871604919434, 0.004463362041860819, -0.061521563678979874, -0.0044799549505114555, 0.010136382654309273, 118646.9609375, 148748.84375, 89977.3515625, 120094.9453125, 139840.890625, 98354.8046875, 0.0, 0.0, 0.0, 0.0, 1.7803125381469727, -3.334843397140503, -0.010990023612976074, 84.21935272216797, 4.004415035247803
158940, 1.7736756801605225, -3.3358511924743652, 0.002807866083458066, -0.061404645442962646, -0.00634217681363225, -0.0017458383226767182, 118644.7734375, 148751.609375, 89980.4453125, 120094.9453125, 139845.453125, 98358.109375, 0.0, 0.0, 0.0, 0.0, 1.780438780784607, -3.3349087238311768, -0.01106058806180954, 84.1918716430664, 3.9710533618927
158959, 1.7738364934921265, -3.336118698120117, 0.004670902155339718, -0.059309620410203934, -0.008827545680105686, 0.011581158265471458, 118649.1484375, 148749.3125, 89979.296875, 120097.7890625, 139841.40625, 98355.5625, 0.0, 0.0, 0.0, 0.0, 1.7803151607513428, -3.3348591327667236, -0.011021766811609268, 84.20552825927734, 3.9664430618286133
158980, 1.7739440202713013, -3.336200714111328, 0.0034565855748951435, -0.058441635221242905, -0.009823456406593323, 0.002226682612672448, 118648.453125, 148748.390625, 89985.4921875, 120094.0546875, 139831.78125, 98361.4140625, 0.0, 0.0, 0.0, 0.0, 1.780726432800293, -3.3351151943206787, -0.011390626430511475, 84.22605895996094, 3.9458999633789062
158999, 1.774293303489685, -3.336027145385742, 0.0056944661773741245, -0.054173678159713745, -0.007705532945692539, 0.0187060609459877, 118650.640625, 148748.84375, 89987.078125, 120105.265625, 139832.296875, 98354.8046875, 0.0, 0.0, 0.0, 0.0, 1.7807440757751465, -3.3351359367370605, -0.011281637474894524, 84.27082824707031, 3.9776933193206787
159019, 1.7732090950012207, -3.3359785079956055, 0.004895822145044804, -0.06328275054693222, -0.0072331721894443035, 0.010993956588208675, 118646.9609375, 148750.6875, 89983.984375, 120098.6796875, 139840.890625, 98360.890625, 0.0, 0.0, 0.0, 0.0, 1.7795844078063965, -3.334794521331787, -0.00988362543284893, 84.28951263427734, 3.96213436126709
159040, 1.7734121084213257, -3.336258888244629, 0.003402551868930459, -0.0613768994808197, -0.010052821598947048, 0.00039882026612758636, 118651.3359375, 148749.3125, 89984.3359375, 120099.3359375, 139836.84375, 98358.8671875, 0.0, 0.0, 0.0, 0.0, 1.7795941829681396, -3.334805727005005, -0.00986933708190918, 84.26270294189453, 3.9736340045928955
159059, 1.7735967636108398, -3.335885763168335, 0.0037324728909879923, -0.06007629260420799, -0.006786617916077375, 0.0021064323373138905, 118644.7734375, 148748.84375, 89979.296875, 120099.3359375, 139840.390625, 98357.59375, 0.0, 0.0, 0.0, 0.0, 1.7806828022003174, -3.3351235389709473, -0.011270508170127869, 84.27454376220703, 3.9428985118865967
159079, 1.7736023664474487, -3.3362629413604736, 0.002603939501568675, -0.05909286439418793, -0.010085223242640495, -0.005199603736400604, 118646.9609375, 148744.6875, 89979.296875, 120099.3359375, 139840.390625, 98362.1640625, 0.0, 0.0, 0.0, 0.0, 1.7806466817855835, -3.3350977897644043, -0.011229819618165493, 84.24238586425781, 3.944796562194824
159099, 1.7735419273376465, -3.3357291221618652, 0.005121927242726088, -0.06013740226626396, -0.00546982791274786, 0.011762775480747223, 118649.1484375, 148748.84375, 89983.1875, 120094.9453125, 139832.296875, 98364.1953125, 0.0, 0.0, 0.0, 0.0, 1.7805755138397217, -3.335090398788452, -0.011186543852090836, 84.25494384765625, 3.965791702270508
159119, 1.773580551147461, -3.335703134536743, 0.004182861652225256, -0.05909500643610954, -0.005498824641108513, 0.004848734010010958, 118650.640625, 148748.84375, 89982.0390625, 120094.9453125, 139834.5625, 98355.5625, 0.0, 0.0, 0.0, 0.0, 1.7803272008895874, -3.3348827362060547, -0.010957639664411545, 84.26815032958984, 3.9930269718170166
159140, 1.773361325263977, -3.3357632160186768, 0.005704336334019899, -0.0617503859102726, -0.0061134472489356995, 0.01405899878591299, 118648.453125, 148740.546875, 89986.28125, 120089.015625, 139839.125, 98356.3203125, 0.0, 0.0, 0.0, 0.0, 1.7807379961013794, -3.3351101875305176, -0.011239621788263321, 84.23153686523438, 3.9979100227355957
159159, 1.773781418800354, -3.3365578651428223, 0.004661869257688522, -0.059679027646780014, -0.013460892252624035, 0.006664753425866365, 118647.765625, 148744.6875, 89986.28125, 120094.2890625, 139834.0625, 98358.8671875, 0.0, 0.0, 0.0, 0.0, 1.7803958654403687, -3.334866523742676, -0.01108910609036684, 84.23967742919922, 4.011224269866943
159179, 1.7731784582138062, -3.335728168487549, 0.004054528195410967, -0.06342149525880814, -0.005471610464155674, 0.002377007622271776, 118651.3359375, 148746.546875, 89982.390625, 120092.1015625, 139836.34375, 98352.7734375, 0.0, 0.0, 0.0, 0.0, 1.780372142791748, -3.3348419666290283, -0.011100306175649166, 84.28495788574219, 3.964170217514038
159199, 1.7733577489852905, -3.3360595703125, 0.002721726195886731, -0.06245429068803787, -0.008547221310436726, -0.005723820999264717, 118644.078125, 148742.390625, 89984.3359375, 120092.75, 139835.078125, 98364.1953125, 0.0, 0.0, 0.0, 0.0, 1.7796186208724976, -3.3348217010498047, -0.009846636094152927, 84.21540832519531, 3.9693779945373535
159220, 1.7735763788223267, -3.336451530456543, 0.001578882453031838, -0.0615827739238739, -0.01249637734144926, -0.012685206718742847, 118646.9609375, 148746.546875, 89984.3359375, 120095.59375, 139840.390625, 98360.890625, 0.0, 0.0, 0.0, 0.0, 1.77962327003479, -3.3347952365875244, -0.009867444634437561, 84.231689453125, 3.980433464050293
159240, 1.7739611864089966, -3.3357081413269043, 0.0035896969493478537, -0.05818494036793709, -0.00509438943117857, 0.0016761953011155128, 118643.390625, 148748.390625, 89985.4921875, 120091.2109375, 139838.109375, 98359.3828125, 0.0, 0.0, 0.0, 0.0, 1.7807055711746216, -3.3351027965545654, -0.011202557943761349, 84.27667999267578, 3.989114999771118
159259, 1.7738012075424194, -3.3364932537078857, 0.0025076500605791807, -0.05901699140667915, -0.012411167845129967, -0.005223781336098909, 118648.453125, 148748.390625, 89983.1875, 120087.46875, 139840.890625, 98356.8359375, 0.0, 0.0, 0.0, 0.0, 1.7803839445114136, -3.3349108695983887, -0.01109371054917574, 84.21463012695312, 3.9914214611053467
159280, 1.773132562637329, -3.3364930152893066, 0.003162659704685211, -0.06368809193372726, -0.011844202876091003, 0.0001620943658053875, 118646.265625, 148750.6875, 89983.1875, 120103.0703125, 139826.71875, 98354.2890625, 0.0, 0.0, 0.0, 0.0, 1.7807682752609253, -3.3351166248321533, -0.011326396837830544, 84.259521484375, 4.0081706047058105
159299, 1.7733105421066284, -3.3360867500305176, 0.0024906224571168423, -0.062228452414274216, -0.008093585260212421, -0.0036785390693694353, 118640.390625, 148748.390625, 89984.3359375, 120098.6796875, 139842.15625, 98356.078125, 0.0, 0.0, 0.0, 0.0, 1.7807252407073975, -3.335157871246338, -0.011356005445122719, 84.26826477050781, 4.006645202636719
159319, 1.7736334800720215, -3.336090326309204, 0.003544599749147892, -0.06087912991642952, -0.008132095448672771, 0.0037123505026102066, 118643.2734375, 148744.234375, 89986.28125, 120094.9453125, 139834.5625, 98361.4140625, 0.0, 0.0, 0.0, 0.0, 1.780753254890442, -3.3351263999938965, -0.011337481439113617, 84.2880859375, 4.018975734710693
159339, 1.7729438543319702, -3.3361399173736572, 0.0024650965351611376, -0.06629563122987747, -0.008450550958514214, -0.004052168224006891, 118647.765625, 148746.078125, 89979.296875, 120095.59375, 139838.109375, 98356.8359375, 0.0, 0.0, 0.0, 0.0, 1.7806450128555298, -3.335103988647461, -0.011301960796117783, 84.25555419921875, 3.979457139968872
159359, 1.7728705406188965, -3.335787296295166, 0.0038945467676967382, -0.06500609219074249, -0.004437744151800871, 0.0062932707369327545, 118640.390625, 148744.234375, 89987.078125, 120094.9453125, 139839.125, 98354.046875, 0.0, 0.0, 0.0, 0.0, 1.7802958488464355, -3.3348751068115234, -0.010902280919253826, 84.2602310180664, 4.0401434898376465
159380, 1.7727553844451904, -3.3359949588775635, 0.002568889409303665, -0.06603369116783142, -0.006866098381578922, -0.0032063331454992294, 118639.703125, 148748.84375, 89981.2421875, 120086.8203125, 139834.0625, 98354.046875, 0.0, 0.0, 0.0, 0.0, 1.780352234840393, -3.334887981414795, -0.011092470027506351, 84.27979278564453, 3.9629955291748047
159399, 1.77302885055542, -3.3362314701080322, 0.0026967329904437065, -0.0636901929974556, -0.00920800305902958, -0.000935077725443989, 118641.890625, 148747.0, 89982.390625, 120091.2109375, 139836.34375, 98356.8359375, 0.0, 0.0, 0.0, 0.0, 1.7795188426971436, -3.3347809314727783, -0.00983981229364872, 84.29486846923828, 4.00065803527832
159419, 1.7734228372573853, -3.3356895446777344, 0.0018375989748165011, -0.05916561186313629, -0.004512985236942768, -0.006090132519602776, 118643.390625, 148745.15625, 89982.390625, 120089.90625, 139836.34375, 98365.46875, 0.0, 0.0, 0.0, 0.0, 1.7803142070770264, -3.3349192142486572, -0.011076380498707294, 84.26109313964844, 3.9627718925476074
159439, 1.7729986906051636, -3.3369061946868896, 0.003557383781298995, -0.06316434592008591, -0.01540872361510992, 0.007517228834331036, 118641.203125, 148740.078125, 89985.4921875, 120094.2890625, 139831.78125, 98350.75, 0.0, 0.0, 0.0, 0.0, 1.7795606851577759, -3.334758758544922, -0.009815098717808723, 84.27327728271484, 3.9457502365112305
159459, 1.7737085819244385, -3.3356878757476807, 0.0025034702848643064, -0.05785893648862839, -0.004805875942111015, 0.0003915473644156009, 118641.203125, 148748.390625, 89984.3359375, 120086.1640625, 139834.5625, 98349.9921875, 0.0, 0.0, 0.0, 0.0, 1.780292272567749, -3.334866523742676, -0.010967348702251911, 84.24236297607422, 3.968184232711792
159479, 1.772995114326477, -3.3368489742279053, 0.0012972834520041943, -0.0637926533818245, -0.014890843071043491, -0.007031325716525316, 118641.890625, 148746.546875, 89986.28125, 120086.8203125, 139836.34375, 98352.7734375, 0.0, 0.0, 0.0, 0.0, 1.780411720275879, -3.3349006175994873, -0.011121829971671104, 84.21875, 3.9339756965637207
159499, 1.7731248140335083, -3.336214065551758, 0.0024644213262945414, -0.06338159739971161, -0.00940618198364973, 0.0008469361928291619, 118645.578125, 148746.078125, 89986.28125, 120089.015625, 139827.734375, 98354.046875, 0.0, 0.0, 0.0, 0.0, 1.7803672552108765, -3.3349075317382812, -0.011043921113014221, 84.2230224609375, 3.9611196517944336
159519, 1.773577094078064, -3.335927724838257, 0.001174357021227479, -0.05992630869150162, -0.007032073102891445, -0.006795336026698351, 118647.0703125, 148746.546875, 89988.2265625, 120093.3984375, 139838.625, 98356.078125, 0.0, 0.0, 0.0, 0.0, 1.7802470922470093, -3.3348591327667236, -0.010897928848862648, 84.2305679321289, 3.9630959033966064
159541, 1.7738202810287476, -3.3360838890075684, 0.0035686201881617308, -0.05922427400946617, -0.008697394281625748, 0.00853283517062664, 118643.390625, 148747.921875, 89986.28125, 120084.625, 139839.125, 98357.3515625, 0.0, 0.0, 0.0, 0.0, 1.7803887128829956, -3.334895610809326, -0.011142614297568798, 84.27706909179688, 3.936447858810425
159559, 1.7739728689193726, -3.33603572845459, 0.002340863924473524, -0.058505818247795105, -0.008641966618597507, -0.0005318733165040612, 118641.890625, 148744.234375, 89986.28125, 120086.1640625, 139836.34375, 98353.53125, 0.0, 0.0, 0.0, 0.0, 1.780835747718811, -3.3351283073425293, -0.011458808556199074, 84.28313446044922, 3.934272527694702
159579, 1.773738145828247, -3.335799217224121, 0.004810367710888386, -0.059994108974933624, -0.006442454643547535, 0.01613394170999527, 118647.765625, 148737.3125, 89987.078125, 120087.7109375, 139835.828125, 98352.7734375, 0.0, 0.0, 0.0, 0.0, 1.7802702188491821, -3.334845542907715, -0.010924632661044598, 84.25182342529297, 3.9960906505584717
159599, 1.774030327796936, -3.335899591445923, 0.0036968430504202843, -0.058043722063302994, -0.00785879883915186, 0.007597124204039574, 118644.078125, 148750.6875, 89985.4921875, 120088.359375, 139836.34375, 98353.53125, 0.0, 0.0, 0.0, 0.0, 1.7806416749954224, -3.3350915908813477, -0.01129017025232315, 84.2601318359375, 3.9450185298919678
